recording_id	recording_title	recording_path	performer_name	label_name	catalog_number	format	source_id	source_reference	confidence	review_status
REC002636	La Maldición	/recordings/la-maldici%C3%B3n-1	Los Johnny Jets	Peerless	S-1706	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002637	La Malora	/recordings/la-malora-2	Lola Beltrán	Peerless	7423	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002638	La Malora	/recordings/la-malora-3	Lola Beltrán	Peerless	7483	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002639	La Malora	/recordings/la-malora-6	Lola Beltrán	Peerless	LD-579	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002640	La Mancha	/recordings/la-mancha-21	Los Potros	Peerless	11552-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002641	La Mancha De La Pobreza	/recordings/la-mancha-de-la-pobreza-1	Angelina Y Tono	Peerless	2374	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002642	La Mancornadora	/recordings/la-mancornadora-72	Dueto Martinez - Gil	Peerless	853	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002643	La Mancornadora	/recordings/la-mancornadora-73	Martin Y Martita	Peerless	2176	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002644	La Mancornadora	/recordings/la-mancornadora-103		Peerless	LPL-402	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	medium	needs_review
REC002645	La Manda	/recordings/la-manda-0	David Zaizar	Peerless	LPL-358	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002646	La Mangana	/recordings/la-mangana-1	David Zaizar	Peerless	LP-1355	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002647	La Mano De Dios	/recordings/la-mano-de-dios-35	Juan Mendoza	Peerless	7923-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002648	La Manta	/recordings/la-manta-4	Trio Alma Hidalguense	Peerless	LPL-397	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002649	La Maquina	/recordings/la-maquina-7	Los Broncos De Reynosa	Peerless	8806-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002650	La Margarita	/recordings/la-margarita-24	Juanita Escoto	Peerless	2109	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002651	La Marimba	/recordings/la-marimba-3	Pedro Vargas	Peerless	1035	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002652	La Marimba	/recordings/la-marimba-4	Marimba Chiapaneca	Peerless	2707	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002653	La Mariposa	/recordings/la-mariposa-20	Felipe B. Gil	Peerless	1039	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002654	La Mariquita	/recordings/la-mariquita-7	Mariachi Tapatio Marmolejo	Peerless	2034	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002655	La Mariquita	/recordings/la-mariquita-8	Victor Cordero Y Martita	Peerless	3091	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002656	La Mariquita	/recordings/la-mariquita-9	Mariachi Marmolejo	Peerless	3828	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002657	La Martina	/recordings/la-martina-14	Los Broncos De Reynosa	Peerless	8860-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002658	La Maruca	/recordings/la-maruca-2	Las Calandrias	Peerless	4752A	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002659	La Medallita	/recordings/la-medallita-16	Lupe Mejia	Peerless	91-1186-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002660	La Medallita	/recordings/la-medallita-22	Amalia Macias	Peerless	PU-10003	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002661	La Mejor Faena	/recordings/la-mejor-faena-0	Orquesta Mexicana De Raul Diaz El Mago	Peerless	4454A	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002662	La Mesera	/recordings/la-mesera-41	Los Alegres de Terán	Peerless	5533	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002663	La Mil Palomas	/recordings/la-mil-palomas-1	Los Teporingos	Peerless	4981	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002664	La Miseria Del Amor	/recordings/la-miseria-del-amor	Los Elegantes	Peerless	10005-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002665	La Misma Pena	/recordings/la-misma-pena-0	Lola Beltrán	Peerless	3709	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002666	La Misma Vida	/recordings/la-misma-vida-0	David Zaizar	Peerless	S-1528	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002667	La Modesta	/recordings/la-modesta-6	Martin Y Eloisa	Peerless	1705	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002668	La Modesta	/recordings/la-modesta-7	Martin Y Eloisa	Peerless	1972	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002669	La Moneda Maltratada	/recordings/la-moneda-maltratada-0	Los Panterones De Torreon	Peerless	7822	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002670	La Monina	/recordings/la-monina-2	Mariachi Guadalajara De Silvestre Vargas	Peerless	4661	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002671	La Montaña	/recordings/la-monta%C3%B1a-10	Memo Salamanca	Peerless	7120	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002672	La Montañesa	/recordings/la-monta%C3%B1esa-10	Alex Sosa	Peerless	8870-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002673	La Morena	/recordings/la-morena-18	Hermanos Huesca	Peerless	2300	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002674	La Morena	/recordings/la-morena-29	Conjunto Veracruzano Villa Del Mar De Angel Valencia	Peerless	AP-124	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002675	La Mosca	/recordings/la-mosca-8	Trio Durango	Peerless	2593	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002676	La Mosca	/recordings/la-mosca-9	Lupe Mejia	Peerless	7608	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002677	La Motivosa	/recordings/la-motivosa-0	Pedro Infante	Peerless	2671	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002678	La Muchacha Alegre	/recordings/la-muchacha-alegre-6	Lola Beltrán	Peerless	LD-767	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002679	La Mucura	/recordings/la-mucura-22	Antar Daly	Peerless	3093	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002680	La Muerte	/recordings/la-muerte-14	Luis Demetrio	Peerless	4406-A	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002681	La Muerte Corrido Mexicano	/recordings/la-muerte-corrido-mexicano-0	Lola Beltrán	Peerless	7581	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002682	La Muerte Cruzo El Rio Bravo	/recordings/la-muerte-cruzo-el-rio-bravo-0	Los Broncos De Reynosa	Peerless	12155-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002683	La Muerte De Antonio Hernandez	/recordings/la-muerte-de-antonio-hernandez	Lino Lujan	Peerless	LPPU-10046	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002684	La Muerte De Reyes Ruiz	/recordings/la-muerte-de-reyes-ruiz-0	Los Broncos De Reynosa	Peerless	8682-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002685	La Muerte Parrandera	/recordings/la-muerte-parrandera-0	Los Charangos	Peerless	10875-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002686	La Muerte, Viejo	/recordings/la-muerte-viejo-0	Trio Janitzio	Peerless	2650	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002687	La Mujer Del 36	/recordings/la-mujer-del-36-4	unknown artist	Peerless	2381	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002688	La Mujer Ladina	/recordings/la-mujer-ladina-0	Lola Beltrán	Peerless	6150	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002689	La Mujer Ladina	/recordings/la-mujer-ladina-9	Lola Beltrán	Peerless	LPL-378	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002690	La Mujer Ladina	/recordings/la-mujer-ladina-10	Lola Beltrán	Peerless	S-1632	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002691	La Mujer Ladina	/recordings/la-mujer-ladina-11	Los Gallos De Oro	Peerless	lp-1926	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002692	La Mujer Ladina	/recordings/la-mujer-ladina-12	Lola Beltrán	Peerless	2044	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002693	La Mujer Paseada	/recordings/la-mujer-paseada-5	Banda Los Tamazulas	Peerless	AP-114	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002694	La Mula Bronca	/recordings/la-mula-bronca-30	Angelina Y Tono	Peerless	2768	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002695	La Naranjera	/recordings/la-naranjera	Las Potranquitas Del Norte	Peerless	LPPU-10036	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002696	La Negra	/recordings/la-negra-47	Marimba Orquesta De Los Hnos. Dominguez	Peerless	1930	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002697	La Negra	/recordings/la-negra-48	Mariachi Marmolejo	Peerless	3828	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002698	La Negra	/recordings/la-negra-49	Lola Beltrán	Peerless	8129-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002699	La Negra	/recordings/la-negra-79	Mariachi Serna	Peerless	LD-501	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002700	La Negra	/recordings/la-negra-80	Lola Beltrán	Peerless	LD-794	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002701	La Negra Leonor	/recordings/la-negra-leonor-0	Toña La Negra	Peerless	1933	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002702	La Negra Noche	/recordings/la-negra-noche-20	Pedro Infante	Peerless	3330	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002703	La Negra Noche	/recordings/la-negra-noche-21	Homero Rodriguez	Peerless	8595-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002704	La Negra Noche	/recordings/la-negra-noche-32	Hermanos Zaizar	Peerless	LP-1980	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002705	La Negrita Concepcion	/recordings/la-negrita-concepcion-2	Toña La Negra	Peerless	1933	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002706	La Nena	/recordings/la-nena-2	Conjunto Del Maestro Heliodoro Oseguera	Peerless	4205-A	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002707	La Noche De Mi Mal	/recordings/la-noche-de-mi-mal-27	Jorge Fernández	Peerless	4113-A	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002708	La Noche De Mi Mal	/recordings/la-noche-de-mi-mal-28	Lola Beltrán	Peerless	4675A	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002709	La Noche De Mi Mal	/recordings/la-noche-de-mi-mal-29	Lola Beltrán	Peerless	5125	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002710	La Noche De Mi Mal	/recordings/la-noche-de-mi-mal-40	Jorge Fernández	Peerless	LPL-351	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002711	La Noche De Mi Mal	/recordings/la-noche-de-mi-mal-41	Lola Beltrán	Peerless	1774	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002712	La Noche Y El Amor	/recordings/la-noche-y-el-amor	Juan Arvizú	Peerless	1963	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002713	La Noche Y Tu	/recordings/la-noche-y-tu-9	Lola Beltrán	Peerless	PLP-4002	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002714	La Noche Y Tu	/recordings/la-noche-y-tu-10	Lola Beltrán	Peerless	10052	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002715	La Norteñita	/recordings/la-norte%C3%B1ita-2	Los Sembradores Del Naranjo	Peerless	3465	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002716	La Norteñita	/recordings/la-norte%C3%B1ita-3	Dueto Las Guerrilleras De La Frontera	Peerless	7919-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002717	La Novia Del Torero	/recordings/la-novia-del-torero-0	Lola Beltrán	Peerless	7019	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002718	La Novia Del Torero	/recordings/la-novia-del-torero-1	Lola Beltrán	Peerless	LPL-483	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002719	La Numero 100	/recordings/la-numero-100-4	Juan Mendoza	Peerless	LD-581	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002720	La Numero Cien	/recordings/la-numero-cien-8	Trio Los Jaibos	Peerless	3267	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002721	La Orqullosa	/recordings/la-orqullosa-0	Lupe Mejia	Peerless	7099	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002722	La Pachuca	/recordings/la-pachuca-15	George Jay	Peerless	10016-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002723	La Pachuquita	/recordings/la-pachuquita-2	Trio Durango	Peerless	2593	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002724	La Pajarera	/recordings/la-pajarera-51	Hermanos Zaizar	Peerless	C-2091	Ca	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002725	La Pajarera	/recordings/la-pajarera-52	La Panchita	Peerless	2444	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002726	La Pajarera	/recordings/la-pajarera-53	Hermanos Zaizar	Peerless	5551	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002727	La Palma	/recordings/la-palma-51	Martin Y Malena	Peerless	2027	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002728	La Palma	/recordings/la-palma-73	Trio Tariacuri	Peerless	LPL-299	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002729	La Palma	/recordings/la-palma-74	David Zaizar	Peerless	LP-1776	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002730	La Paloma	/recordings/la-paloma-58	Hnos. Martinez Gil	Peerless	1369	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002731	La Paloma	/recordings/la-paloma-84	Hermanos Michel	Peerless	LD-706	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002732	La Paloma Plateada	/recordings/la-paloma-plateada-0	Raul Martinez	Peerless	4032	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002733	La Panchita	/recordings/la-panchita-34	Manuelita Arriola	Peerless	2215	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC002734	La Panchita	/recordings/la-panchita-35	Lola Beltrán	Peerless	4231-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
