recording_id	song_id	relationship_type	source_id	confidence	review_status
REC004716	SONG003541	exact_title	SRC0003	high	approved
REC004717	SONG003542	exact_title	SRC0003	high	approved
REC004718	SONG003543	exact_title	SRC0003	high	approved
REC004719	SONG003544	exact_title	SRC0003	high	approved
REC004720	SONG003544	exact_title	SRC0003	high	approved
REC004721	SONG003545	exact_title	SRC0003	high	approved
REC004722	SONG003546	exact_title	SRC0003	high	approved
REC004723	SONG003547	exact_title	SRC0003	high	approved
REC004724	SONG003548	exact_title	SRC0003	high	approved
REC004725	SONG003549	exact_title	SRC0003	high	approved
REC004726	SONG003550	exact_title	SRC0003	high	approved
REC004727	SONG003550	exact_title	SRC0003	high	approved
REC004728	SONG003550	exact_title	SRC0003	high	approved
REC004729	SONG003551	exact_title	SRC0003	high	approved
REC004730	SONG003552	exact_title	SRC0003	high	approved
REC004731	SONG003553	exact_title	SRC0003	high	approved
REC004732	SONG003554	exact_title	SRC0003	high	approved
REC004733	SONG003555	exact_title	SRC0003	high	approved
REC004734	SONG003556	exact_title	SRC0003	high	approved
REC004735	SONG003557	exact_title	SRC0003	high	approved
REC004736	SONG003558	exact_title	SRC0003	high	approved
REC004737	SONG003559	exact_title	SRC0003	high	approved
REC004738	SONG003560	exact_title	SRC0003	high	approved
REC004739	SONG003561	exact_title	SRC0003	high	approved
REC004740	SONG003562	exact_title	SRC0003	high	approved
REC004741	SONG003563	exact_title	SRC0003	high	approved
REC004742	SONG003564	exact_title	SRC0003	high	approved
REC004743	SONG003564	exact_title	SRC0003	high	approved
REC004744	SONG003564	exact_title	SRC0003	high	approved
REC004745	SONG003564	exact_title	SRC0003	high	approved
REC004746	SONG003565	exact_title	SRC0003	high	approved
REC004747	SONG003565	exact_title	SRC0003	high	approved
REC004748	SONG003566	exact_title	SRC0003	high	approved
REC004749	SONG003567	exact_title	SRC0003	high	approved
REC004750	SONG003568	exact_title	SRC0003	high	approved
REC004751	SONG003569	exact_title	SRC0003	high	approved
REC004752	SONG003570	exact_title	SRC0003	high	approved
REC004753	SONG003571	exact_title	SRC0003	high	approved
REC004754	SONG003572	exact_title	SRC0003	high	approved
REC004755	SONG003572	exact_title	SRC0003	high	approved
REC004756	SONG003573	exact_title	SRC0003	high	approved
REC004757	SONG003574	exact_title	SRC0003	high	approved
REC004758	SONG003574	exact_title	SRC0003	high	approved
REC004759	SONG003574	exact_title	SRC0003	high	approved
REC004760	SONG003574	exact_title	SRC0003	high	approved
REC004761	SONG003575	exact_title	SRC0003	high	approved
REC004762	SONG003575	exact_title	SRC0003	high	approved
REC004763	SONG003576	exact_title	SRC0003	high	approved
REC004764	SONG003577	exact_title	SRC0003	high	approved
REC004765	SONG003577	exact_title	SRC0003	high	approved
REC004766	SONG003578	exact_title	SRC0003	high	approved
REC004767	SONG003579	exact_title	SRC0003	high	approved
REC004768	SONG003580	exact_title	SRC0003	high	approved
REC004769	SONG003580	exact_title	SRC0003	high	approved
REC004770	SONG003581	exact_title	SRC0003	high	approved
REC004771	SONG003581	exact_title	SRC0003	high	approved
REC004772	SONG003582	exact_title	SRC0003	high	approved
REC004773	SONG003583	exact_title	SRC0003	high	approved
REC004774	SONG003584	exact_title	SRC0003	high	approved
REC004775	SONG003585	exact_title	SRC0003	high	approved
REC004776	SONG003586	exact_title	SRC0003	high	approved
REC004777	SONG003586	exact_title	SRC0003	high	approved
REC004778	SONG003587	exact_title	SRC0003	high	approved
REC004779	SONG003588	exact_title	SRC0003	high	approved
REC004780	SONG003589	exact_title	SRC0003	high	approved
REC004781	SONG003590	exact_title	SRC0003	high	approved
REC004782	SONG003591	exact_title	SRC0003	high	approved
REC004783	SONG003591	exact_title	SRC0003	high	approved
REC004784	SONG003592	exact_title	SRC0003	high	approved
REC004785	SONG003593	exact_title	SRC0003	high	approved
REC004786	SONG003594	exact_title	SRC0003	high	approved
REC004787	SONG003595	exact_title	SRC0003	high	approved
REC004788	SONG003596	exact_title	SRC0003	high	approved
REC004789	SONG003597	exact_title	SRC0003	high	approved
REC004790	SONG003597	exact_title	SRC0003	high	approved
REC004791	SONG003598	exact_title	SRC0003	high	approved
REC004792	SONG003599	exact_title	SRC0003	high	approved
REC004793	SONG003600	exact_title	SRC0003	high	approved
REC004794	SONG003600	exact_title	SRC0003	high	approved
REC004795	SONG003601	exact_title	SRC0003	high	approved
REC004796	SONG003602	exact_title	SRC0003	high	approved
REC004797	SONG003603	exact_title	SRC0003	high	approved
REC004798	SONG003604	exact_title	SRC0003	high	approved
REC004799	SONG003605	exact_title	SRC0003	high	approved
REC004800	SONG003606	exact_title	SRC0003	high	approved
REC004801	SONG003607	exact_title	SRC0003	high	approved
REC004802	SONG003608	exact_title	SRC0003	high	approved
REC004803	SONG003608	exact_title	SRC0003	high	approved
REC004804	SONG003609	exact_title	SRC0003	high	approved
REC004805	SONG003610	exact_title	SRC0003	high	approved
REC004806	SONG003611	exact_title	SRC0003	high	approved
REC004807	SONG003612	exact_title	SRC0003	high	approved
REC004808	SONG003612	exact_title	SRC0003	high	approved
REC004809	SONG003613	exact_title	SRC0003	high	approved
REC004810	SONG003614	exact_title	SRC0003	high	approved
REC004811	SONG003615	exact_title	SRC0003	high	approved
REC004812	SONG003616	exact_title	SRC0003	high	approved
REC004813	SONG003617	exact_title	SRC0003	high	approved
REC004814	SONG003617	exact_title	SRC0003	high	approved
REC004815	SONG003618	exact_title	SRC0003	high	approved
REC004816	SONG003619	exact_title	SRC0003	high	approved
REC004817	SONG003620	exact_title	SRC0003	high	approved
REC004818	SONG003621	exact_title	SRC0003	high	approved
REC004819	SONG003622	exact_title	SRC0003	high	approved
REC004820	SONG003623	exact_title	SRC0003	high	approved
REC004821	SONG003624	exact_title	SRC0003	high	approved
REC004822	SONG003624	exact_title	SRC0003	high	approved
REC004823	SONG003625	exact_title	SRC0003	high	approved
REC004824	SONG003625	exact_title	SRC0003	high	approved
REC004825	SONG003625	exact_title	SRC0003	high	approved
REC004826	SONG003626	exact_title	SRC0003	high	approved
REC004827	SONG003627	exact_title	SRC0003	high	approved
REC004828	SONG003628	exact_title	SRC0003	high	approved
REC004829	SONG003629	exact_title	SRC0003	high	approved
REC004830	SONG003630	exact_title	SRC0003	high	approved
REC004831	SONG003631	exact_title	SRC0003	high	approved
REC004832	SONG003632	exact_title	SRC0003	high	approved
REC004833	SONG003633	exact_title	SRC0003	high	approved
REC004834	SONG003634	exact_title	SRC0003	high	approved
REC004835	SONG003635	exact_title	SRC0003	high	approved
REC004836	SONG003636	exact_title	SRC0003	high	approved
REC004837	SONG003637	exact_title	SRC0003	high	approved
REC004838	SONG003637	exact_title	SRC0003	high	approved
REC004839	SONG003637	exact_title	SRC0003	high	approved
REC004840	SONG003637	exact_title	SRC0003	high	approved
REC004841	SONG003637	exact_title	SRC0003	high	approved
REC004842	SONG003638	exact_title	SRC0003	high	approved
REC004843	SONG003639	exact_title	SRC0003	high	approved
REC004844	SONG003640	exact_title	SRC0003	high	approved
REC004845	SONG003641	exact_title	SRC0003	high	approved
REC004846	SONG003642	exact_title	SRC0003	high	approved
REC004847	SONG003643	exact_title	SRC0003	high	approved
REC004848	SONG003644	exact_title	SRC0003	high	approved
REC004849	SONG003645	exact_title	SRC0003	high	approved
REC004850	SONG003646	exact_title	SRC0003	high	approved
REC004851	SONG003647	exact_title	SRC0003	high	approved
REC004852	SONG003648	exact_title	SRC0003	high	approved
REC004853	SONG003648	exact_title	SRC0003	high	approved
REC004854	SONG003649	exact_title	SRC0003	high	approved
REC004855	SONG003649	exact_title	SRC0003	high	approved
REC004856	SONG003650	exact_title	SRC0003	high	approved
REC004857	SONG003651	exact_title	SRC0003	high	approved
REC004858	SONG003652	exact_title	SRC0003	high	approved
REC004859	SONG003653	exact_title	SRC0003	high	approved
REC004860	SONG003654	exact_title	SRC0003	high	approved
REC004861	SONG003655	exact_title	SRC0003	high	approved
REC004862	SONG003655	exact_title	SRC0003	high	approved
REC004863	SONG003656	exact_title	SRC0003	high	approved
REC004864	SONG003656	exact_title	SRC0003	high	approved
REC004865	SONG003657	exact_title	SRC0003	high	approved
REC004866	SONG003658	exact_title	SRC0003	high	approved
REC004867	SONG003659	exact_title	SRC0003	high	approved
REC004868	SONG003660	exact_title	SRC0003	high	approved
REC004869	SONG003661	exact_title	SRC0003	high	approved
REC004870	SONG003662	exact_title	SRC0003	high	approved
REC004871	SONG003663	exact_title	SRC0003	high	approved
REC004872	SONG003663	exact_title	SRC0003	high	approved
REC004873	SONG003664	exact_title	SRC0003	high	approved
REC004874	SONG003665	exact_title	SRC0003	high	approved
REC004875	SONG003666	exact_title	SRC0003	high	approved
REC004876	SONG003666	exact_title	SRC0003	high	approved
REC004877	SONG003667	exact_title	SRC0003	high	approved
REC004878	SONG003667	exact_title	SRC0003	high	approved
REC004879	SONG003668	exact_title	SRC0003	high	approved
REC004880	SONG003669	exact_title	SRC0003	high	approved
REC004881	SONG003669	exact_title	SRC0003	high	approved
REC004882	SONG003670	exact_title	SRC0003	high	approved
REC004883	SONG003671	exact_title	SRC0003	high	approved
REC004884	SONG003671	exact_title	SRC0003	high	approved
REC004885	SONG003672	exact_title	SRC0003	high	approved
REC004886	SONG003673	exact_title	SRC0003	high	approved
REC004887	SONG003674	exact_title	SRC0003	high	approved
REC004888	SONG003675	exact_title	SRC0003	high	approved
REC004889	SONG003676	exact_title	SRC0003	high	approved
REC004890	SONG003677	exact_title	SRC0003	high	approved
REC004891	SONG003678	exact_title	SRC0003	high	approved
REC004892	SONG003678	exact_title	SRC0003	high	approved
REC004893	SONG003679	exact_title	SRC0003	high	approved
REC004894	SONG003680	exact_title	SRC0003	high	approved
REC004895	SONG003681	exact_title	SRC0003	high	approved
REC004896	SONG003682	exact_title	SRC0003	high	approved
REC004897	SONG003683	exact_title	SRC0003	high	approved
REC004898	SONG003684	exact_title	SRC0003	high	approved
REC004899	SONG003685	exact_title	SRC0003	high	approved
REC004900	SONG003686	exact_title	SRC0003	high	approved
REC004901	SONG003687	exact_title	SRC0003	high	approved
REC004902	SONG003688	exact_title	SRC0003	high	approved
REC004903	SONG003689	exact_title	SRC0003	high	approved
REC004904	SONG003689	exact_title	SRC0003	high	approved
REC004905	SONG003690	exact_title	SRC0003	high	approved
REC004906	SONG003691	exact_title	SRC0003	high	approved
REC004907	SONG003691	exact_title	SRC0003	high	approved
REC004908	SONG003661	exact_title	SRC0003	high	approved
REC004909	SONG003661	exact_title	SRC0003	high	approved
REC004910	SONG003661	exact_title	SRC0003	high	approved
REC004911	SONG003692	exact_title	SRC0003	high	approved
REC004912	SONG003692	exact_title	SRC0003	high	approved
REC004913	SONG003693	exact_title	SRC0003	high	approved
REC004914	SONG003694	exact_title	SRC0003	high	approved
REC004915	SONG003695	exact_title	SRC0003	high	approved
REC004916	SONG003695	exact_title	SRC0003	high	approved
REC004917	SONG003696	exact_title	SRC0003	high	approved
REC004918	SONG003697	exact_title	SRC0003	high	approved
REC004919	SONG003697	exact_title	SRC0003	high	approved
REC004920	SONG003698	exact_title	SRC0003	high	approved
REC004921	SONG003699	exact_title	SRC0003	high	approved
REC004922	SONG003700	exact_title	SRC0003	high	approved
REC004923	SONG003701	exact_title	SRC0003	high	approved
REC004924	SONG003702	exact_title	SRC0003	high	approved
REC004925	SONG003702	exact_title	SRC0003	high	approved
REC004926	SONG003703	exact_title	SRC0003	high	approved
REC004927	SONG003704	exact_title	SRC0003	high	approved
REC004928	SONG003705	exact_title	SRC0003	high	approved
REC004929	SONG003705	exact_title	SRC0003	high	approved
REC004930	SONG003706	exact_title	SRC0003	high	approved
REC004931	SONG003707	exact_title	SRC0003	high	approved
REC004932	SONG003707	exact_title	SRC0003	high	approved
REC004933	SONG003707	exact_title	SRC0003	high	approved
REC004934	SONG003708	exact_title	SRC0003	high	approved
REC004935	SONG003709	exact_title	SRC0003	high	approved
REC004936	SONG003710	exact_title	SRC0003	high	approved
REC004937	SONG003711	exact_title	SRC0003	high	approved
REC004938	SONG003711	exact_title	SRC0003	high	approved
REC004939	SONG003712	exact_title	SRC0003	high	approved
REC004940	SONG003713	exact_title	SRC0003	high	approved
REC004941	SONG003714	exact_title	SRC0003	high	approved
REC004942	SONG003715	exact_title	SRC0003	high	approved
REC004943	SONG003715	exact_title	SRC0003	high	approved
REC004944	SONG003715	exact_title	SRC0003	high	approved
REC004945	SONG003716	exact_title	SRC0003	high	approved
REC004946	SONG003717	exact_title	SRC0003	high	approved
REC004947	SONG003718	exact_title	SRC0003	high	approved
REC004948	SONG003719	exact_title	SRC0003	high	approved
REC004949	SONG003720	exact_title	SRC0003	high	approved
REC004950	SONG003721	exact_title	SRC0003	high	approved
REC004951	SONG003722	exact_title	SRC0003	high	approved
REC004952	SONG003723	exact_title	SRC0003	high	approved
REC004953	SONG003724	exact_title	SRC0003	high	approved
REC004954	SONG003725	exact_title	SRC0003	high	approved
REC004955	SONG003726	exact_title	SRC0003	high	approved
REC004956	SONG003727	exact_title	SRC0003	high	approved
REC004957	SONG003728	exact_title	SRC0003	high	approved
REC004958	SONG003729	exact_title	SRC0003	high	approved
REC004959	SONG003730	exact_title	SRC0003	high	approved
REC004960	SONG003731	exact_title	SRC0003	high	approved
REC004961	SONG003732	exact_title	SRC0003	high	approved
REC004962	SONG003733	exact_title	SRC0003	high	approved
REC004963	SONG003734	exact_title	SRC0003	high	approved
REC004964	SONG003735	exact_title	SRC0003	high	approved
REC004965	SONG003736	exact_title	SRC0003	high	approved
REC004966	SONG003736	exact_title	SRC0003	high	approved
REC004967	SONG003736	exact_title	SRC0003	high	approved
REC004968	SONG003737	exact_title	SRC0003	high	approved
REC004969	SONG003738	exact_title	SRC0003	high	approved
REC004970	SONG003739	exact_title	SRC0003	high	approved
REC004971	SONG003740	exact_title	SRC0003	high	approved
REC004972	SONG003741	exact_title	SRC0003	high	approved
REC004973	SONG003742	exact_title	SRC0003	high	approved
REC004974	SONG003742	exact_title	SRC0003	high	approved
REC004975	SONG003743	exact_title	SRC0003	high	approved
REC004976	SONG003744	exact_title	SRC0003	high	approved
REC004977	SONG003745	exact_title	SRC0003	high	approved
REC004978	SONG003746	exact_title	SRC0003	high	approved
REC004979	SONG003747	exact_title	SRC0003	high	approved
REC004980	SONG003748	exact_title	SRC0003	high	approved
REC004981	SONG003748	exact_title	SRC0003	high	approved
REC004982	SONG003749	exact_title	SRC0003	high	approved
REC004983	SONG003750	exact_title	SRC0003	high	approved
REC004984	SONG003751	exact_title	SRC0003	high	approved
REC004985	SONG003751	exact_title	SRC0003	high	approved
REC004986	SONG003752	exact_title	SRC0003	high	approved
REC004987	SONG003753	exact_title	SRC0003	high	approved
REC004988	SONG003754	exact_title	SRC0003	high	approved
REC004989	SONG003755	exact_title	SRC0003	high	approved
REC004990	SONG003756	exact_title	SRC0003	high	approved
REC004991	SONG003757	exact_title	SRC0003	high	approved
REC004992	SONG003758	exact_title	SRC0003	high	approved
REC004993	SONG003759	exact_title	SRC0003	high	approved
REC004994	SONG003760	exact_title	SRC0003	high	approved
REC004995	SONG003761	exact_title	SRC0003	high	approved
REC004996	SONG003761	exact_title	SRC0003	high	approved
REC004997	SONG003761	exact_title	SRC0003	high	approved
REC004998	SONG003761	exact_title	SRC0003	high	approved
REC004999	SONG003761	exact_title	SRC0003	high	approved
REC005000	SONG003762	exact_title	SRC0003	high	approved
REC005001	SONG003763	exact_title	SRC0003	high	approved
REC005002	SONG003764	exact_title	SRC0003	high	approved
REC005003	SONG003765	exact_title	SRC0003	high	approved
REC005004	SONG003766	exact_title	SRC0003	high	approved
REC005005	SONG003766	exact_title	SRC0003	high	approved
REC005006	SONG003767	exact_title	SRC0003	high	approved
REC005007	SONG003768	exact_title	SRC0003	high	approved
REC005008	SONG003769	exact_title	SRC0003	high	approved
REC005009	SONG003770	exact_title	SRC0003	high	approved
REC005010	SONG003771	exact_title	SRC0003	high	approved
REC005011	SONG003772	exact_title	SRC0003	high	approved
REC005012	SONG003773	exact_title	SRC0003	high	approved
REC005013	SONG003774	exact_title	SRC0003	high	approved
REC005014	SONG003775	exact_title	SRC0003	high	approved
REC005015	SONG003776	exact_title	SRC0003	high	approved
REC005016	SONG003777	exact_title	SRC0003	high	approved
REC005017	SONG003777	exact_title	SRC0003	high	approved
REC005018	SONG003777	exact_title	SRC0003	high	approved
REC005019	SONG003778	exact_title	SRC0003	high	approved
REC005020	SONG003779	exact_title	SRC0003	high	approved
REC005021	SONG003780	exact_title	SRC0003	high	approved
REC005022	SONG003781	exact_title	SRC0003	high	approved
REC005023	SONG003782	exact_title	SRC0003	high	approved
REC005024	SONG003783	exact_title	SRC0003	high	approved
REC005025	SONG003784	exact_title	SRC0003	high	approved
REC005026	SONG003785	exact_title	SRC0003	high	approved
REC005027	SONG003786	exact_title	SRC0003	high	approved
REC005028	SONG003787	exact_title	SRC0003	high	approved
REC005029	SONG003788	exact_title	SRC0003	high	approved
REC005030	SONG003789	exact_title	SRC0003	high	approved
REC005031	SONG003790	exact_title	SRC0003	high	approved
REC005032	SONG003790	exact_title	SRC0003	high	approved
REC005033	SONG003790	exact_title	SRC0003	high	approved
REC005034	SONG003791	exact_title	SRC0003	high	approved
REC005035	SONG003792	exact_title	SRC0003	high	approved
REC005036	SONG003793	exact_title	SRC0003	high	approved
REC005037	SONG003794	exact_title	SRC0003	high	approved
REC005038	SONG003795	exact_title	SRC0003	high	approved
REC005039	SONG003796	exact_title	SRC0003	high	approved
REC005040	SONG003796	exact_title	SRC0003	high	approved
REC005041	SONG003797	exact_title	SRC0003	high	approved
REC005042	SONG003798	exact_title	SRC0003	high	approved
REC005043	SONG003799	exact_title	SRC0003	high	approved
REC005044	SONG003800	exact_title	SRC0003	high	approved
REC005045	SONG003801	exact_title	SRC0003	high	approved
REC005046	SONG003801	exact_title	SRC0003	high	approved
REC005047	SONG003801	exact_title	SRC0003	high	approved
REC005048	SONG003802	exact_title	SRC0003	high	approved
REC005049	SONG003803	exact_title	SRC0003	high	approved
REC005050	SONG003804	exact_title	SRC0003	high	approved
REC005051	SONG003805	exact_title	SRC0003	high	approved
REC005052	SONG003805	exact_title	SRC0003	high	approved
REC005053	SONG003805	exact_title	SRC0003	high	approved
REC005054	SONG003805	exact_title	SRC0003	high	approved
REC005055	SONG003805	exact_title	SRC0003	high	approved
REC005056	SONG003805	exact_title	SRC0003	high	approved
REC005057	SONG003805	exact_title	SRC0003	high	approved
REC005058	SONG003805	exact_title	SRC0003	high	approved
REC005059	SONG003805	exact_title	SRC0003	high	approved
REC005060	SONG003806	exact_title	SRC0003	high	approved
REC005061	SONG003806	exact_title	SRC0003	high	approved
REC005062	SONG003807	exact_title	SRC0003	high	approved
REC005063	SONG003808	exact_title	SRC0003	high	approved
REC005064	SONG003808	exact_title	SRC0003	high	approved
REC005065	SONG003809	exact_title	SRC0003	high	approved
REC005066	SONG003810	exact_title	SRC0003	high	approved
REC005067	SONG003811	exact_title	SRC0003	high	approved
REC005068	SONG003812	exact_title	SRC0003	high	approved
REC005069	SONG003813	exact_title	SRC0003	high	approved
REC005070	SONG003814	exact_title	SRC0003	high	approved
REC005071	SONG003815	exact_title	SRC0003	high	approved
REC005072	SONG003815	exact_title	SRC0003	high	approved
REC005073	SONG003816	exact_title	SRC0003	high	approved
REC005074	SONG003817	exact_title	SRC0003	high	approved
REC005075	SONG003818	exact_title	SRC0003	high	approved
REC005076	SONG003819	exact_title	SRC0003	high	approved
REC005077	SONG003820	exact_title	SRC0003	high	approved
REC005078	SONG003821	exact_title	SRC0003	high	approved
REC005079	SONG003822	exact_title	SRC0003	high	approved
REC005080	SONG003823	exact_title	SRC0003	high	approved
REC005081	SONG003823	exact_title	SRC0003	high	approved
REC005082	SONG003824	exact_title	SRC0003	high	approved
REC005083	SONG003825	exact_title	SRC0003	high	approved
REC005084	SONG003826	exact_title	SRC0003	high	approved
REC005085	SONG003826	exact_title	SRC0003	high	approved
REC005086	SONG003827	exact_title	SRC0003	high	approved
REC005087	SONG003828	exact_title	SRC0003	high	approved
REC005088	SONG003829	exact_title	SRC0003	high	approved
REC005089	SONG003829	exact_title	SRC0003	high	approved
REC005090	SONG003830	exact_title	SRC0003	high	approved
REC005091	SONG003830	exact_title	SRC0003	high	approved
REC005092	SONG003830	exact_title	SRC0003	high	approved
REC005093	SONG003830	exact_title	SRC0003	high	approved
REC005094	SONG003831	exact_title	SRC0003	high	approved
REC005095	SONG003832	exact_title	SRC0003	high	approved
REC005096	SONG003833	exact_title	SRC0003	high	approved
REC005097	SONG003834	exact_title	SRC0003	high	approved
REC005098	SONG003835	exact_title	SRC0003	high	approved
REC005099	SONG003836	exact_title	SRC0003	high	approved
REC005100	SONG003836	exact_title	SRC0003	high	approved
REC005101	SONG003837	exact_title	SRC0003	high	approved
REC005102	SONG003838	exact_title	SRC0003	high	approved
REC005103	SONG003838	exact_title	SRC0003	high	approved
REC005104	SONG003839	exact_title	SRC0003	high	approved
REC005105	SONG003840	exact_title	SRC0003	high	approved
REC005106	SONG003841	exact_title	SRC0003	high	approved
REC005107	SONG003842	exact_title	SRC0003	high	approved
REC005108	SONG003843	exact_title	SRC0003	high	approved
REC005109	SONG003844	exact_title	SRC0003	high	approved
REC005110	SONG003845	exact_title	SRC0003	high	approved
REC005111	SONG003846	exact_title	SRC0003	high	approved
REC005112	SONG003847	exact_title	SRC0003	high	approved
REC005113	SONG003848	exact_title	SRC0003	high	approved
REC005114	SONG003849	exact_title	SRC0003	high	approved
REC005115	SONG003849	exact_title	SRC0003	high	approved
REC005116	SONG003850	exact_title	SRC0003	high	approved
REC005117	SONG003850	exact_title	SRC0003	high	approved
REC005118	SONG003851	exact_title	SRC0003	high	approved
REC005119	SONG003852	exact_title	SRC0003	high	approved
REC005120	SONG003853	exact_title	SRC0003	high	approved
REC005121	SONG003854	exact_title	SRC0003	high	approved
REC005122	SONG003855	exact_title	SRC0003	high	approved
REC005123	SONG003856	exact_title	SRC0003	high	approved
REC005124	SONG003857	exact_title	SRC0003	high	approved
REC005125	SONG003858	exact_title	SRC0003	high	approved
REC005126	SONG003858	exact_title	SRC0003	high	approved
REC005127	SONG003859	exact_title	SRC0003	high	approved
REC005128	SONG003860	exact_title	SRC0003	high	approved
REC005129	SONG003860	exact_title	SRC0003	high	approved
REC005130	SONG003860	exact_title	SRC0003	high	approved
REC005131	SONG003861	exact_title	SRC0003	high	approved
REC005132	SONG003862	exact_title	SRC0003	high	approved
REC005133	SONG003863	exact_title	SRC0003	high	approved
REC005134	SONG003864	exact_title	SRC0003	high	approved
REC005135	SONG003865	exact_title	SRC0003	high	approved
REC005136	SONG003865	exact_title	SRC0003	high	approved
REC005137	SONG003866	exact_title	SRC0003	high	approved
REC005138	SONG003867	exact_title	SRC0003	high	approved
REC005139	SONG003868	exact_title	SRC0003	high	approved
REC005140	SONG003869	exact_title	SRC0003	high	approved
REC005141	SONG003870	exact_title	SRC0003	high	approved
REC005142	SONG003871	exact_title	SRC0003	high	approved
REC005143	SONG003872	exact_title	SRC0003	high	approved
REC005144	SONG003873	exact_title	SRC0003	high	approved
REC005145	SONG003874	exact_title	SRC0003	high	approved
REC005146	SONG003875	exact_title	SRC0003	high	approved
REC005147	SONG003875	exact_title	SRC0003	high	approved
REC005148	SONG003876	exact_title	SRC0003	high	approved
REC005149	SONG003877	exact_title	SRC0003	high	approved
REC005150	SONG003878	exact_title	SRC0003	high	approved
REC005151	SONG003878	exact_title	SRC0003	high	approved
REC005152	SONG003878	exact_title	SRC0003	high	approved
REC005153	SONG003879	exact_title	SRC0003	high	approved
REC005154	SONG003880	exact_title	SRC0003	high	approved
REC005155	SONG003881	exact_title	SRC0003	high	approved
REC005156	SONG003882	exact_title	SRC0003	high	approved
REC005157	SONG003883	exact_title	SRC0003	high	approved
REC005158	SONG003883	exact_title	SRC0003	high	approved
REC005159	SONG003884	exact_title	SRC0003	high	approved
REC005160	SONG003885	exact_title	SRC0003	high	approved
REC005161	SONG003886	exact_title	SRC0003	high	approved
REC005162	SONG003887	exact_title	SRC0003	high	approved
REC005163	SONG003888	exact_title	SRC0003	high	approved
REC005164	SONG003889	exact_title	SRC0003	high	approved
REC005165	SONG003890	exact_title	SRC0003	high	approved
REC005166	SONG003891	exact_title	SRC0003	high	approved
REC005167	SONG003891	exact_title	SRC0003	high	approved
REC005168	SONG003892	exact_title	SRC0003	high	approved
REC005169	SONG003893	exact_title	SRC0003	high	approved
REC005170	SONG003894	exact_title	SRC0003	high	approved
REC005171	SONG003894	exact_title	SRC0003	high	approved
REC005172	SONG003895	exact_title	SRC0003	high	approved
REC005173	SONG003896	exact_title	SRC0003	high	approved
REC005174	SONG003897	exact_title	SRC0003	high	approved
REC005175	SONG003898	exact_title	SRC0003	high	approved
REC005176	SONG003899	exact_title	SRC0003	high	approved
REC005177	SONG003900	exact_title	SRC0003	high	approved
REC005178	SONG003900	exact_title	SRC0003	high	approved
REC005179	SONG003901	exact_title	SRC0003	high	approved
REC005180	SONG003902	exact_title	SRC0003	high	approved
REC005181	SONG003903	exact_title	SRC0003	high	approved
REC005182	SONG003904	exact_title	SRC0003	high	approved
REC005183	SONG003905	exact_title	SRC0003	high	approved
REC005184	SONG003906	exact_title	SRC0003	high	approved
REC005185	SONG003907	exact_title	SRC0003	high	approved
REC005186	SONG003907	exact_title	SRC0003	high	approved
REC005187	SONG003908	exact_title	SRC0003	high	approved
REC005188	SONG003909	exact_title	SRC0003	high	approved
REC005189	SONG003910	exact_title	SRC0003	high	approved
REC005190	SONG003911	exact_title	SRC0003	high	approved
REC005191	SONG003912	exact_title	SRC0003	high	approved
REC005192	SONG003913	exact_title	SRC0003	high	approved
REC005193	SONG003914	exact_title	SRC0003	high	approved
REC005194	SONG003915	exact_title	SRC0003	high	approved
REC005195	SONG003916	exact_title	SRC0003	high	approved
REC005196	SONG003917	exact_title	SRC0003	high	approved
REC005197	SONG003918	exact_title	SRC0003	high	approved
REC005198	SONG003919	exact_title	SRC0003	high	approved
REC005199	SONG003919	exact_title	SRC0003	high	approved
REC005200	SONG003920	exact_title	SRC0003	high	approved
REC005201	SONG003921	exact_title	SRC0003	high	approved
REC005202	SONG003922	exact_title	SRC0003	high	approved
REC005203	SONG003923	exact_title	SRC0003	high	approved
REC005204	SONG003924	exact_title	SRC0003	high	approved
REC005205	SONG003925	exact_title	SRC0003	high	approved
REC005206	SONG003926	exact_title	SRC0003	high	approved
REC005207	SONG003927	exact_title	SRC0003	high	approved
REC005208	SONG003928	exact_title	SRC0003	high	approved
REC005209	SONG003928	exact_title	SRC0003	high	approved
REC005210	SONG003929	exact_title	SRC0003	high	approved
REC005211	SONG003930	exact_title	SRC0003	high	approved
REC005212	SONG003931	exact_title	SRC0003	high	approved
REC005213	SONG003932	exact_title	SRC0003	high	approved
REC005214	SONG003933	exact_title	SRC0003	high	approved
REC005215	SONG003934	exact_title	SRC0003	high	approved
REC005216	SONG003935	exact_title	SRC0003	high	approved
REC005217	SONG003936	exact_title	SRC0003	high	approved
REC005218	SONG003937	exact_title	SRC0003	high	approved
REC005219	SONG003937	exact_title	SRC0003	high	approved
REC005220	SONG003938	exact_title	SRC0003	high	approved
REC005221	SONG003938	exact_title	SRC0003	high	approved
REC005222	SONG003939	exact_title	SRC0003	high	approved
REC005223	SONG003939	exact_title	SRC0003	high	approved
REC005224	SONG003940	exact_title	SRC0003	high	approved
REC005225	SONG003941	exact_title	SRC0003	high	approved
REC005226	SONG003942	exact_title	SRC0003	high	approved
REC005227	SONG003943	exact_title	SRC0003	high	approved
REC005228	SONG003944	exact_title	SRC0003	high	approved
REC005229	SONG003945	exact_title	SRC0003	high	approved
REC005230	SONG003946	exact_title	SRC0003	high	approved
REC005231	SONG003946	exact_title	SRC0003	high	approved
REC005232	SONG003947	exact_title	SRC0003	high	approved
