recording_id	group_id	role	source_id	confidence	review_status
REC004701	GRP0126	primary_group	SRC0001	high	raw_extracted
REC004710	GRP0190	primary_group	SRC0001	high	raw_extracted
REC004711	GRP0142	primary_group	SRC0001	high	raw_extracted
REC004712	GRP0081	primary_group	SRC0001	high	raw_extracted
REC004713	GRP0081	primary_group	SRC0001	high	raw_extracted
REC004722	GRP0012	primary_group	SRC0001	high	raw_extracted
REC004731	GRP0126	primary_group	SRC0001	high	raw_extracted
REC004733	GRP0032	primary_group	SRC0001	high	raw_extracted
REC004734	GRP0190	primary_group	SRC0001	high	raw_extracted
REC004740	GRP0178	primary_group	SRC0001	high	raw_extracted
REC004753	GRP0169	primary_group	SRC0001	high	raw_extracted
REC004756	GRP0184	primary_group	SRC0001	high	raw_extracted
REC004758	GRP0183	primary_group	SRC0001	high	raw_extracted
REC004759	GRP0176	primary_group	SRC0001	high	raw_extracted
REC004772	GRP0081	primary_group	SRC0001	high	raw_extracted
REC004774	GRP0185	primary_group	SRC0001	high	raw_extracted
REC004778	GRP0106	primary_group	SRC0001	high	raw_extracted
REC004781	GRP0142	primary_group	SRC0001	high	raw_extracted
REC004787	GRP0159	primary_group	SRC0001	high	raw_extracted
REC004789	GRP0012	primary_group	SRC0001	high	raw_extracted
REC004803	GRP0142	primary_group	SRC0001	high	raw_extracted
REC004814	GRP0071	primary_group	SRC0001	high	raw_extracted
REC004818	GRP0041	primary_group	SRC0001	high	raw_extracted
REC004824	GRP0201	primary_group	SRC0001	high	raw_extracted
REC004831	GRP0190	primary_group	SRC0001	high	raw_extracted
REC004832	GRP0126	primary_group	SRC0001	high	raw_extracted
REC004834	GRP0109	primary_group	SRC0001	high	raw_extracted
REC004836	GRP0067	primary_group	SRC0001	high	raw_extracted
REC004843	GRP0085	primary_group	SRC0001	high	raw_extracted
REC004844	GRP0014	primary_group	SRC0001	high	raw_extracted
REC004849	GRP0185	primary_group	SRC0001	high	raw_extracted
REC004851	GRP0131	primary_group	SRC0001	high	raw_extracted
REC004852	GRP0101	primary_group	SRC0001	high	raw_extracted
REC004859	GRP0161	primary_group	SRC0001	high	raw_extracted
REC004861	GRP0091	primary_group	SRC0001	high	raw_extracted
REC004863	GRP0152	primary_group	SRC0001	high	raw_extracted
REC004864	GRP0152	primary_group	SRC0001	high	raw_extracted
REC004866	GRP0183	primary_group	SRC0001	high	raw_extracted
REC004875	GRP0061	primary_group	SRC0001	high	raw_extracted
REC004879	GRP0196	primary_group	SRC0001	high	raw_extracted
REC004885	GRP0057	primary_group	SRC0001	high	raw_extracted
REC004893	GRP0185	primary_group	SRC0001	high	raw_extracted
REC004899	GRP0178	primary_group	SRC0001	high	raw_extracted
REC004900	GRP0053	primary_group	SRC0001	high	raw_extracted
REC004910	GRP0120	primary_group	SRC0001	high	raw_extracted
REC004917	GRP0106	primary_group	SRC0001	high	raw_extracted
REC004919	GRP0075	primary_group	SRC0001	high	raw_extracted
REC004924	GRP0185	primary_group	SRC0001	high	raw_extracted
REC004926	GRP0057	primary_group	SRC0001	high	raw_extracted
REC004938	GRP0051	primary_group	SRC0001	high	raw_extracted
REC004945	GRP0067	primary_group	SRC0001	high	raw_extracted
REC004948	GRP0188	primary_group	SRC0001	high	raw_extracted
REC004950	GRP0192	primary_group	SRC0001	high	raw_extracted
REC004953	GRP0116	primary_group	SRC0001	high	raw_extracted
REC004958	GRP0188	primary_group	SRC0001	high	raw_extracted
REC004962	GRP0103	primary_group	SRC0001	high	raw_extracted
REC004966	GRP0162	primary_group	SRC0001	high	raw_extracted
REC004967	GRP0162	primary_group	SRC0001	high	raw_extracted
REC004968	GRP0174	primary_group	SRC0001	high	raw_extracted
REC004970	GRP0022	primary_group	SRC0001	high	raw_extracted
REC004972	GRP0126	primary_group	SRC0001	high	raw_extracted
REC004980	GRP0156	primary_group	SRC0001	high	raw_extracted
REC004981	GRP0167	primary_group	SRC0001	high	raw_extracted
REC004988	GRP0081	primary_group	SRC0001	high	raw_extracted
REC004997	GRP0190	primary_group	SRC0001	high	raw_extracted
REC004999	GRP0127	primary_group	SRC0001	high	raw_extracted
REC005000	GRP0126	primary_group	SRC0001	high	raw_extracted
REC005004	GRP0067	primary_group	SRC0001	high	raw_extracted
REC005008	GRP0021	primary_group	SRC0001	high	raw_extracted
REC005009	GRP0143	primary_group	SRC0001	high	raw_extracted
REC005011	GRP0051	primary_group	SRC0001	high	raw_extracted
REC005013	GRP0181	primary_group	SRC0001	high	raw_extracted
REC005016	GRP0150	primary_group	SRC0001	high	raw_extracted
REC005017	GRP0150	primary_group	SRC0001	high	raw_extracted
REC005018	GRP0148	primary_group	SRC0001	high	raw_extracted
REC005020	GRP0157	primary_group	SRC0001	high	raw_extracted
REC005021	GRP0142	primary_group	SRC0001	high	raw_extracted
REC005022	GRP0081	primary_group	SRC0001	high	raw_extracted
REC005023	GRP0146	primary_group	SRC0001	high	raw_extracted
REC005026	GRP0100	primary_group	SRC0001	high	raw_extracted
REC005032	GRP0190	primary_group	SRC0001	high	raw_extracted
REC005034	GRP0121	primary_group	SRC0001	high	raw_extracted
REC005037	GRP0092	primary_group	SRC0001	high	raw_extracted
REC005040	GRP0189	primary_group	SRC0001	high	raw_extracted
REC005042	GRP0059	primary_group	SRC0001	high	raw_extracted
REC005044	GRP0185	primary_group	SRC0001	high	raw_extracted
REC005049	GRP0047	primary_group	SRC0001	high	raw_extracted
REC005060	GRP0169	primary_group	SRC0001	high	raw_extracted
REC005061	GRP0169	primary_group	SRC0001	high	raw_extracted
REC005062	GRP0082	primary_group	SRC0001	high	raw_extracted
REC005072	GRP0115	primary_group	SRC0001	high	raw_extracted
REC005073	GRP0190	primary_group	SRC0001	high	raw_extracted
REC005074	GRP0142	primary_group	SRC0001	high	raw_extracted
REC005079	GRP0190	primary_group	SRC0001	high	raw_extracted
REC005081	GRP0106	primary_group	SRC0001	high	raw_extracted
REC005107	GRP0089	primary_group	SRC0001	high	raw_extracted
REC005109	GRP0061	primary_group	SRC0001	high	raw_extracted
REC005113	GRP0045	primary_group	SRC0001	high	raw_extracted
REC005118	GRP0038	primary_group	SRC0001	high	raw_extracted
REC005121	GRP0126	primary_group	SRC0001	high	raw_extracted
REC005123	GRP0073	primary_group	SRC0001	high	raw_extracted
REC005132	GRP0191	primary_group	SRC0001	high	raw_extracted
REC005133	GRP0039	primary_group	SRC0001	high	raw_extracted
REC005137	GRP0141	primary_group	SRC0001	high	raw_extracted
REC005140	GRP0106	primary_group	SRC0001	high	raw_extracted
REC005142	GRP0190	primary_group	SRC0001	high	raw_extracted
REC005151	GRP0154	primary_group	SRC0001	high	raw_extracted
REC005153	GRP0188	primary_group	SRC0001	high	raw_extracted
REC005156	GRP0032	primary_group	SRC0001	high	raw_extracted
REC005160	GRP0196	primary_group	SRC0001	high	raw_extracted
REC005163	GRP0196	primary_group	SRC0001	high	raw_extracted
REC005168	GRP0190	primary_group	SRC0001	high	raw_extracted
REC005172	GRP0098	primary_group	SRC0001	high	raw_extracted
REC005173	GRP0081	primary_group	SRC0001	high	raw_extracted
REC005175	GRP0098	primary_group	SRC0001	high	raw_extracted
REC005181	GRP0096	primary_group	SRC0001	high	raw_extracted
REC005183	GRP0099	primary_group	SRC0001	high	raw_extracted
REC005184	GRP0089	primary_group	SRC0001	high	raw_extracted
REC005187	GRP0126	primary_group	SRC0001	high	raw_extracted
REC005193	GRP0188	primary_group	SRC0001	high	raw_extracted
REC005198	GRP0183	primary_group	SRC0001	high	raw_extracted
REC005202	GRP0123	primary_group	SRC0001	high	raw_extracted
REC005205	GRP0174	primary_group	SRC0001	high	raw_extracted
REC005211	GRP0121	primary_group	SRC0001	high	raw_extracted
REC005214	GRP0124	primary_group	SRC0001	high	raw_extracted
REC005216	GRP0079	primary_group	SRC0001	high	raw_extracted
REC005224	GRP0079	primary_group	SRC0001	high	raw_extracted
REC005226	GRP0171	primary_group	SRC0001	high	raw_extracted
REC005233	GRP0154	primary_group	SRC0001	high	raw_extracted
REC005238	GRP0012	primary_group	SRC0001	high	raw_extracted
REC005244	GRP0145	primary_group	SRC0001	high	raw_extracted
REC005245	GRP0075	primary_group	SRC0001	high	raw_extracted
REC005246	GRP0142	primary_group	SRC0001	high	raw_extracted
REC005249	GRP0159	primary_group	SRC0001	high	raw_extracted
REC005250	GRP0014	primary_group	SRC0001	high	raw_extracted
REC005254	GRP0154	primary_group	SRC0001	high	raw_extracted
REC005256	GRP0126	primary_group	SRC0001	high	raw_extracted
REC005261	GRP0079	primary_group	SRC0001	high	raw_extracted
REC005266	GRP0069	primary_group	SRC0001	high	raw_extracted
REC005280	GRP0126	primary_group	SRC0001	high	raw_extracted
REC005293	GRP0196	primary_group	SRC0001	high	raw_extracted
REC005296	GRP0055	primary_group	SRC0001	high	raw_extracted
REC005301	GRP0190	primary_group	SRC0001	high	raw_extracted
REC005308	GRP0196	primary_group	SRC0001	high	raw_extracted
REC005309	GRP0094	primary_group	SRC0001	high	raw_extracted
REC005323	GRP0163	primary_group	SRC0001	high	raw_extracted
REC005326	GRP0147	primary_group	SRC0001	high	raw_extracted
REC005331	GRP0157	primary_group	SRC0001	high	raw_extracted
REC005332	GRP0162	primary_group	SRC0001	high	raw_extracted
REC005339	GRP0185	primary_group	SRC0001	high	raw_extracted
REC005347	GRP0169	primary_group	SRC0001	high	raw_extracted
REC005350	GRP0126	primary_group	SRC0001	high	raw_extracted
REC005355	GRP0106	primary_group	SRC0001	high	raw_extracted
REC005356	GRP0106	primary_group	SRC0001	high	raw_extracted
REC005377	GRP0106	primary_group	SRC0001	high	raw_extracted
REC005388	GRP0038	primary_group	SRC0001	high	raw_extracted
REC005390	GRP0124	primary_group	SRC0001	high	raw_extracted
REC005398	GRP0113	primary_group	SRC0001	high	raw_extracted
REC005402	GRP0190	primary_group	SRC0001	high	raw_extracted
REC005403	GRP0094	primary_group	SRC0001	high	raw_extracted
REC005408	GRP0073	primary_group	SRC0001	high	raw_extracted
REC005421	GRP0114	primary_group	SRC0001	high	raw_extracted
REC005425	GRP0071	primary_group	SRC0001	high	raw_extracted
REC005426	GRP0142	primary_group	SRC0001	high	raw_extracted
REC005428	GRP0081	primary_group	SRC0001	high	raw_extracted
REC005432	GRP0157	primary_group	SRC0001	high	raw_extracted
REC005437	GRP0038	primary_group	SRC0001	high	raw_extracted
REC005447	GRP0190	primary_group	SRC0001	high	raw_extracted
REC005459	GRP0196	primary_group	SRC0001	high	raw_extracted
REC005466	GRP0106	primary_group	SRC0001	high	raw_extracted
REC005468	GRP0081	primary_group	SRC0001	high	raw_extracted
REC005471	GRP0129	primary_group	SRC0001	high	raw_extracted
REC005476	GRP0162	primary_group	SRC0001	high	raw_extracted
REC005477	GRP0090	primary_group	SRC0001	high	raw_extracted
REC005494	GRP0146	primary_group	SRC0001	high	raw_extracted
REC005495	GRP0167	primary_group	SRC0001	high	raw_extracted
REC000025	GRP0204	primary_group	SRC0001	medium-high	approved
REC000079	GRP0205	primary_group	SRC0001	medium-high	approved
REC000124	GRP0206	primary_group	SRC0001	medium-high	approved
REC000165	GRP0207	primary_group	SRC0001	medium-high	approved
REC000186	GRP0208	primary_group	SRC0001	medium-high	approved
REC000303	GRP0209	primary_group	SRC0001	medium-high	approved
REC000349	GRP0209	primary_group	SRC0001	medium-high	approved
REC000368	GRP0210	primary_group	SRC0001	medium-high	approved
REC000393	GRP0211	primary_group	SRC0001	medium-high	approved
REC000395	GRP0211	primary_group	SRC0001	medium-high	approved
REC000430	GRP0212	primary_group	SRC0001	medium-high	approved
REC000470	GRP0213	primary_group	SRC0001	medium-high	approved
REC000473	GRP0208	primary_group	SRC0001	medium-high	approved
REC000523	GRP0214	primary_group	SRC0001	medium-high	approved
REC000530	GRP0209	primary_group	SRC0001	medium-high	approved
REC000532	GRP0215	primary_group	SRC0001	medium-high	approved
REC000569	GRP0216	primary_group	SRC0001	medium-high	approved
REC000571	GRP0217	primary_group	SRC0001	medium-high	approved
REC000612	GRP0218	primary_group	SRC0001	medium-high	approved
REC000639	GRP0212	primary_group	SRC0001	medium-high	approved
REC000681	GRP0208	primary_group	SRC0001	medium-high	approved
REC000682	GRP0219	primary_group	SRC0001	medium-high	approved
REC000716	GRP0219	primary_group	SRC0001	medium-high	approved
REC000730	GRP0220	primary_group	SRC0001	medium-high	approved
REC000736	GRP0221	primary_group	SRC0001	medium-high	approved
REC000738	GRP0221	primary_group	SRC0001	medium-high	approved
REC000763	GRP0219	primary_group	SRC0001	medium-high	approved
REC000785	GRP0222	primary_group	SRC0001	medium-high	approved
REC000786	GRP0223	primary_group	SRC0001	medium-high	approved
REC000791	GRP0224	primary_group	SRC0001	medium-high	approved
REC000800	GRP0211	primary_group	SRC0001	medium-high	approved
REC000822	GRP0212	primary_group	SRC0001	medium-high	approved
REC000881	GRP0211	primary_group	SRC0001	medium-high	approved
REC000885	GRP0211	primary_group	SRC0001	medium-high	approved
REC000888	GRP0225	primary_group	SRC0001	medium-high	approved
REC000923	GRP0226	primary_group	SRC0001	medium-high	approved
REC001095	GRP0213	primary_group	SRC0001	medium-high	approved
REC001107	GRP0227	primary_group	SRC0001	medium-high	approved
REC001172	GRP0205	primary_group	SRC0001	medium-high	approved
REC001207	GRP0212	primary_group	SRC0001	medium-high	approved
REC001246	GRP0228	primary_group	SRC0001	medium-high	approved
REC001263	GRP0211	primary_group	SRC0001	medium-high	approved
REC001286	GRP0229	primary_group	SRC0001	medium-high	approved
REC001309	GRP0211	primary_group	SRC0001	medium-high	approved
REC001323	GRP0217	primary_group	SRC0001	medium-high	approved
REC001349	GRP0220	primary_group	SRC0001	medium-high	approved
REC001456	GRP0211	primary_group	SRC0001	medium-high	approved
REC001504	GRP0219	primary_group	SRC0001	medium-high	approved
REC001576	GRP0230	primary_group	SRC0001	medium-high	approved
REC001694	GRP0213	primary_group	SRC0001	medium-high	approved
REC001702	GRP0210	primary_group	SRC0001	medium-high	approved
REC001704	GRP0231	primary_group	SRC0001	medium-high	approved
REC001744	GRP0209	primary_group	SRC0001	medium-high	approved
REC001836	GRP0221	primary_group	SRC0001	medium-high	approved
REC001873	GRP0232	primary_group	SRC0001	medium-high	approved
REC001876	GRP0209	primary_group	SRC0001	medium-high	approved
REC001915	GRP0216	primary_group	SRC0001	medium-high	approved
REC001965	GRP0219	primary_group	SRC0001	medium-high	approved
REC002039	GRP0211	primary_group	SRC0001	medium-high	approved
REC002057	GRP0229	primary_group	SRC0001	medium-high	approved
REC002066	GRP0211	primary_group	SRC0001	medium-high	approved
REC002073	GRP0211	primary_group	SRC0001	medium-high	approved
REC002120	GRP0208	primary_group	SRC0001	medium-high	approved
REC002137	GRP0233	primary_group	SRC0001	medium-high	approved
REC002179	GRP0219	primary_group	SRC0001	medium-high	approved
REC002180	GRP0234	primary_group	SRC0001	medium-high	approved
REC002216	GRP0230	primary_group	SRC0001	medium-high	approved
REC002224	GRP0232	primary_group	SRC0001	medium-high	approved
REC002265	GRP0209	primary_group	SRC0001	medium-high	approved
REC002271	GRP0205	primary_group	SRC0001	medium-high	approved
REC002291	GRP0208	primary_group	SRC0001	medium-high	approved
REC002298	GRP0235	primary_group	SRC0001	medium-high	approved
REC002302	GRP0211	primary_group	SRC0001	medium-high	approved
REC002318	GRP0212	primary_group	SRC0001	medium-high	approved
REC002331	GRP0211	primary_group	SRC0001	medium-high	approved
REC002356	GRP0233	primary_group	SRC0001	medium-high	approved
REC002381	GRP0236	primary_group	SRC0001	medium-high	approved
REC002386	GRP0219	primary_group	SRC0001	medium-high	approved
REC002396	GRP0209	primary_group	SRC0001	medium-high	approved
REC002404	GRP0219	primary_group	SRC0001	medium-high	approved
REC002408	GRP0207	primary_group	SRC0001	medium-high	approved
REC002418	GRP0213	primary_group	SRC0001	medium-high	approved
REC002436	GRP0208	primary_group	SRC0001	medium-high	approved
REC002437	GRP0208	primary_group	SRC0001	medium-high	approved
REC002448	GRP0222	primary_group	SRC0001	medium-high	approved
REC002499	GRP0207	primary_group	SRC0001	medium-high	approved
REC002502	GRP0237	primary_group	SRC0001	medium-high	approved
REC002533	GRP0205	primary_group	SRC0001	medium-high	approved
REC002624	GRP0229	primary_group	SRC0001	medium-high	approved
REC002633	GRP0238	primary_group	SRC0001	medium-high	approved
REC002661	GRP0237	primary_group	SRC0001	medium-high	approved
REC002696	GRP0239	primary_group	SRC0001	medium-high	approved
REC002788	GRP0240	primary_group	SRC0001	medium-high	approved
REC002789	GRP0208	primary_group	SRC0001	medium-high	approved
REC002834	GRP0204	primary_group	SRC0001	medium-high	approved
REC002857	GRP0205	primary_group	SRC0001	medium-high	approved
REC002866	GRP0239	primary_group	SRC0001	medium-high	approved
REC002881	GRP0241	primary_group	SRC0001	medium-high	approved
REC002885	GRP0212	primary_group	SRC0001	medium-high	approved
REC002926	GRP0205	primary_group	SRC0001	medium-high	approved
REC002949	GRP0242	primary_group	SRC0001	medium-high	approved
REC002977	GRP0211	primary_group	SRC0001	medium-high	approved
REC003007	GRP0221	primary_group	SRC0001	medium-high	approved
REC003010	GRP0205	primary_group	SRC0001	medium-high	approved
REC003023	GRP0208	primary_group	SRC0001	medium-high	approved
REC003120	GRP0230	primary_group	SRC0001	medium-high	approved
REC003140	GRP0211	primary_group	SRC0001	medium-high	approved
REC003141	GRP0225	primary_group	SRC0001	medium-high	approved
REC003154	GRP0211	primary_group	SRC0001	medium-high	approved
REC003195	GRP0215	primary_group	SRC0001	medium-high	approved
REC003196	GRP0243	primary_group	SRC0001	medium-high	approved
REC003197	GRP0243	primary_group	SRC0001	medium-high	approved
REC003198	GRP0243	primary_group	SRC0001	medium-high	approved
REC003206	GRP0219	primary_group	SRC0001	medium-high	approved
REC003217	GRP0237	primary_group	SRC0001	medium-high	approved
REC003225	GRP0236	primary_group	SRC0001	medium-high	approved
REC003296	GRP0224	primary_group	SRC0001	medium-high	approved
REC003327	GRP0211	primary_group	SRC0001	medium-high	approved
REC003433	GRP0237	primary_group	SRC0001	medium-high	approved
REC003436	GRP0236	primary_group	SRC0001	medium-high	approved
REC003524	GRP0228	primary_group	SRC0001	medium-high	approved
REC003547	GRP0211	primary_group	SRC0001	medium-high	approved
REC003561	GRP0227	primary_group	SRC0001	medium-high	approved
REC003562	GRP0244	primary_group	SRC0001	medium-high	approved
REC003563	GRP0227	primary_group	SRC0001	medium-high	approved
REC003564	GRP0245	primary_group	SRC0001	medium-high	approved
REC003565	GRP0244	primary_group	SRC0001	medium-high	approved
REC003569	GRP0205	primary_group	SRC0001	medium-high	approved
REC003605	GRP0213	primary_group	SRC0001	medium-high	approved
REC003608	GRP0207	primary_group	SRC0001	medium-high	approved
REC003633	GRP0211	primary_group	SRC0001	medium-high	approved
REC003654	GRP0211	primary_group	SRC0001	medium-high	approved
REC003711	GRP0221	primary_group	SRC0001	medium-high	approved
REC003730	GRP0211	primary_group	SRC0001	medium-high	approved
REC003767	GRP0223	primary_group	SRC0001	medium-high	approved
REC003798	GRP0219	primary_group	SRC0001	medium-high	approved
REC003858	GRP0236	primary_group	SRC0001	medium-high	approved
REC003986	GRP0240	primary_group	SRC0001	medium-high	approved
REC004006	GRP0216	primary_group	SRC0001	medium-high	approved
REC004010	GRP0211	primary_group	SRC0001	medium-high	approved
REC004056	GRP0234	primary_group	SRC0001	medium-high	approved
REC004190	GRP0211	primary_group	SRC0001	medium-high	approved
REC004221	GRP0211	primary_group	SRC0001	medium-high	approved
REC004262	GRP0204	primary_group	SRC0001	medium-high	approved
REC004295	GRP0211	primary_group	SRC0001	medium-high	approved
REC004310	GRP0211	primary_group	SRC0001	medium-high	approved
REC004354	GRP0215	primary_group	SRC0001	medium-high	approved
REC004363	GRP0241	primary_group	SRC0001	medium-high	approved
REC004369	GRP0215	primary_group	SRC0001	medium-high	approved
REC004421	GRP0211	primary_group	SRC0001	medium-high	approved
REC004474	GRP0230	primary_group	SRC0001	medium-high	approved
REC004500	GRP0206	primary_group	SRC0001	medium-high	approved
REC004501	GRP0209	primary_group	SRC0001	medium-high	approved
REC004539	GRP0246	primary_group	SRC0001	medium-high	approved
REC004553	GRP0205	primary_group	SRC0001	medium-high	approved
REC004564	GRP0209	primary_group	SRC0001	medium-high	approved
REC004585	GRP0210	primary_group	SRC0001	medium-high	approved
REC004600	GRP0211	primary_group	SRC0001	medium-high	approved
REC004718	GRP0205	primary_group	SRC0001	medium-high	approved
REC004721	GRP0219	primary_group	SRC0001	medium-high	approved
REC004782	GRP0209	primary_group	SRC0001	medium-high	approved
REC004811	GRP0213	primary_group	SRC0001	medium-high	approved
REC004816	GRP0221	primary_group	SRC0001	medium-high	approved
REC004817	GRP0209	primary_group	SRC0001	medium-high	approved
REC004827	GRP0231	primary_group	SRC0001	medium-high	approved
REC004856	GRP0247	primary_group	SRC0001	medium-high	approved
REC004946	GRP0248	primary_group	SRC0001	medium-high	approved
REC004964	GRP0205	primary_group	SRC0001	medium-high	approved
REC004973	GRP0208	primary_group	SRC0001	medium-high	approved
REC004996	GRP0208	primary_group	SRC0001	medium-high	approved
REC005003	GRP0213	primary_group	SRC0001	medium-high	approved
REC005053	GRP0204	primary_group	SRC0001	medium-high	approved
REC005075	GRP0219	primary_group	SRC0001	medium-high	approved
REC005077	GRP0210	primary_group	SRC0001	medium-high	approved
REC005128	GRP0204	primary_group	SRC0001	medium-high	approved
REC005164	GRP0221	primary_group	SRC0001	medium-high	approved
REC005274	GRP0229	primary_group	SRC0001	medium-high	approved
REC005285	GRP0248	primary_group	SRC0001	medium-high	approved
REC005316	GRP0205	primary_group	SRC0001	medium-high	approved
REC005327	GRP0246	primary_group	SRC0001	medium-high	approved
REC005337	GRP0211	primary_group	SRC0001	medium-high	approved
REC005340	GRP0218	primary_group	SRC0001	medium-high	approved
REC005367	GRP0214	primary_group	SRC0001	medium-high	approved
REC005458	GRP0211	primary_group	SRC0001	medium-high	approved
REC005461	GRP0243	primary_group	SRC0001	medium-high	approved
REC005493	GRP0208	primary_group	SRC0001	medium-high	approved
REC005499	GRP0209	primary_group	SRC0001	medium-high	approved
REC001494	GRP0250	primary_group	SRC0001	medium	approved
REC001953	GRP0249	primary_group	SRC0001	medium	approved
REC002863	GRP0250	primary_group	SRC0001	medium	approved
REC003885	GRP0249	primary_group	SRC0001	medium	approved
REC000412	GRP0086	primary_group	SRC0001	medium	approved
REC005503	GRP0251	credited_group	SRC0002	high	approved
REC005504	GRP0252	credited_group	SRC0002	high	approved
REC005505	GRP0253	credited_group	SRC0002	high	approved
REC005506	GRP0254	credited_group	SRC0002	high	approved
REC005507	GRP0255	credited_group	SRC0002	high	approved
REC005508	GRP0088	credited_group	SRC0002	high	approved
REC005509	GRP0251	credited_group	SRC0002	high	approved
REC005512	GRP0256	credited_group	SRC0002	high	approved
REC005514	GRP0257	credited_group	SRC0002	high	approved
REC005515	GRP0258	credited_group	SRC0002	high	approved
REC005515	GRP0259	credited_group	SRC0002	high	approved
REC005517	GRP0251	credited_group	SRC0002	high	approved
REC005518	GRP0251	credited_group	SRC0002	high	approved
REC005519	GRP0251	credited_group	SRC0002	high	approved
REC005519	GRP0260	credited_group	SRC0002	high	approved
REC005520	GRP0251	credited_group	SRC0002	high	approved
REC005520	GRP0261	credited_group	SRC0002	high	approved
REC005521	GRP0251	credited_group	SRC0002	high	approved
REC005522	GRP0251	credited_group	SRC0002	high	approved
REC005522	GRP0262	credited_group	SRC0002	high	approved
REC005523	GRP0251	credited_group	SRC0002	high	approved
REC005523	GRP0263	credited_group	SRC0002	high	approved
REC005524	GRP0251	credited_group	SRC0002	high	approved
REC005525	GRP0251	credited_group	SRC0002	high	approved
REC005525	GRP0264	credited_group	SRC0002	high	approved
REC005526	GRP0251	credited_group	SRC0002	high	approved
