unit_candidate_id	source_id	source_row	release_title	product_title	release_url	artist_name	artist_entity_type	matched_performer_id	matched_group_id	track_number_in_source_extract	candidate_title	source_tracklist_status	source_extract_method	existing_recording_id	existing_song_id	candidate_status	review_reason	current_song_id	current_recording_id	recalculated_status
UNIT0113-17-002	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			2	1. La Cerveza - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-003	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			3	2. Plegaria - Rodolfo Aicardi Y Su Tipica Ra7	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-004	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			4	3. Ocho Dias - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-005	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			5	4. Triste Diciembre -Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-006	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			6	5. Boquita De Caramelo - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-007	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			7	6. Me Voy Pa Macondo - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-008	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			8	7. Tabaco Y Ron - Rodolfo Aicardi Y Su Tipica Ra7	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-009	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			9	8. Asi Empezaron Papa Y Mama - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-010	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			10	9. La Conoci Un Domingo - Rodolfo Aicardi Con El Grupo Monteadentro	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-011	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			11	10. El Papelito Blanco - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-012	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			12	11. Olvidemos El Pasado - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-013	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			13	12. Cariñito - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-014	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			14	13. Fiesta En Mi Pueblo - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-015	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			15	14. Ojitos Hechiceros - Rodolfo Aicardi Y Su Tipica Ra7	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-016	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			16	15. Quiero Que Me Des Tu Amor - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-017	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			17	16. Los Cien Años De Macondo - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-018	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			18	17. Vagabundo Soy - Rodolfo Aicardi Y Su Tipica Ra7	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-019	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			19	18. La Colegiala - Rodolfo Aicardi Y Su Tipica Ra7	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-020	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			20	19. Por Favor Olvidame - Rodolfo Aicardi Y Su Tipica Ra7	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-021	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			21	20. Botellita De Ron - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-022	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			22	DISCO NUMERO 2	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-023	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			23	1. Adonay - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-024	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			24	2. El Preso - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-025	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			25	3. Daniela - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-026	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			26	4. Los Domingos - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-027	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			27	5. Feliz Nochebuena - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-028	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			28	6. Chan Con Chan - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-029	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			29	7. La Misma Vaina - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-030	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			30	8. Cantares De Navidad - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-031	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			31	9. Muchachita Celosa - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-032	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			32	10. Entre Que Si Y Que No - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-033	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			33	11. Agua De Cu - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-034	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			34	12. La Cinta Blanca - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-035	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			35	13. Enamorado - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-036	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			36	14. Ni Cuerpo Ni Corazon - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-037	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			37	15. Adios Adios Corazon - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-038	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			38	16. Pelaita - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-039	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			39	17. Sin Corazon En El Pecho - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-040	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			40	18. Carola - La Sonora Dinamita	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-041	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			41	19. La Cuñadita - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-042	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			42	20. Cara Carita - Rodolfo Aicardi Y Su Tipica Ra7	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-043	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			43	DISCO NUMERO 3	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-044	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			44	1. El Lunarcito - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-045	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			45	2. Dile - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-046	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			46	3. Yo No Fui - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-047	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			47	4. Perdido Y Borracho - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-048	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			48	5. La Suegra - Rodolfo Aicardi	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-049	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			49	6. Donde Estas Mariana - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-050	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			50	7. Ya Para Que - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-051	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			51	8. Penas Por Un Amor - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-052	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			52	9. Linda Rosa - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-053	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			53	10. Te Castigo Haciendote Llorar Rodolfo Aicardi Y Su Tipica Ra7	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-054	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			54	11. Que Regrese - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-055	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			55	12. Voy Cantando - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-056	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			56	13. El Casado Arrepentido - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-057	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			57	14. Cumbia Marinera - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-058	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			58	15. El Maestro - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-059	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			59	16. El Tizon - La Sonora Dinamita	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-060	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			60	17. Manuelito Barrios - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-061	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			61	18. Casi Casi - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-062	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			62	19. Entonces Cuando - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
