unit_candidate_id	source_id	source_row	release_title	product_title	release_url	artist_name	candidate_title	review_class	review_detail	existing_recording_id	existing_song_id	matched_performer_id	matched_group_id	resolved_release_id	source_tracklist_status	source_extract_method
UNIT0113-17-085	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	DISCO NUMERO 5	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-086	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	1. Que No Quede Huella - Rodolfo Aicardi Y Su Tipica Ra7	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-087	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	2. No Peliemos Tanto - Rodolfo Aicardi Y Su Tipica Ra7	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-088	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	3. El Lamento De Tu Voz - Rodolfo Aicardi Y Su Tipica Ra7	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-089	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	4. Limoncito Con Ron - Rodolfo Aicardi	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-090	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	5. Borremos El Pasado - Rodolfo Aicardi	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-091	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	6. El Baile Del Brinquito - Rodolfo Aicardi Y Su Tipica Ra7	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-092	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	7. Tengo Celos - Rodolfo Aicardi Con Los Idolos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-093	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	8. Brisa Sala - Rodolfo Aicardi Con Los Idolos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-094	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	9. El Ciclon - La Sonora Dinamita	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-095	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	10. El Jardinero - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-096	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	11. La Hamaca Raya - Rodolfo Aicardi Con Los Bestiales	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-097	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	12. Se Va La Vida - Rodolfo Aicardi Con Los Hermanos Aicardi	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-098	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	13. Muchachita Del Oriente - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-099	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	14. Ya Voy Hacia Ti - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-100	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	15. Lindo Clavelito - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-101	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	16. Negra Candela - Los Hispanos	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-102	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	17. No Me Alcanza - Rodolfo Aicardi Y Su Tipica Ra7	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-103	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	18. Veinte Años - Rodolfo Aicardi Y Su Tipica Ra7	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-104	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	19. La Ladrona - Rodolfo Aicardi Con El Grupo Monteadentro	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-17-105	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	20. Provinciana - Rodolfo Aicardi Y Su Tipica Ra7	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority						complete_or_exceeds_track_count	description_tab
UNIT0113-19-001	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	Buscandote	release_conflict	partial_or_estimated_source_tracklist;release_not_resolved_to_authority;short_description_only_source				GRP0252		partial_11_of_30	short_description
UNIT0113-19-002	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	Dale Al Bombo	release_conflict	partial_or_estimated_source_tracklist;release_not_resolved_to_authority;short_description_only_source				GRP0252		partial_11_of_30	short_description
UNIT0113-19-003	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	Dime Que Paso	release_conflict	partial_or_estimated_source_tracklist;release_not_resolved_to_authority;short_description_only_source				GRP0252		partial_11_of_30	short_description
UNIT0113-19-004	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	Duelo De Picoteros	release_conflict	partial_or_estimated_source_tracklist;release_not_resolved_to_authority;short_description_only_source				GRP0252		partial_11_of_30	short_description
UNIT0113-19-005	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	El Son Del Caballo	duplicate	existing_authority_title_match;duplicate_title_within_unit0113;partial_or_estimated_source_tracklist;release_not_resolved_to_authority;short_description_only_source	REC005566	SONG004221		GRP0252		partial_11_of_30	short_description
UNIT0113-19-006	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	Fuma El Barco	release_conflict	partial_or_estimated_source_tracklist;release_not_resolved_to_authority;short_description_only_source				GRP0252		partial_11_of_30	short_description
UNIT0113-19-007	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	Las Caleñas Son Como Las Flores	release_conflict	partial_or_estimated_source_tracklist;release_not_resolved_to_authority;short_description_only_source				GRP0252		partial_11_of_30	short_description
UNIT0113-19-008	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	Las Cabañuelas	release_conflict	partial_or_estimated_source_tracklist;release_not_resolved_to_authority;short_description_only_source				GRP0252		partial_11_of_30	short_description
UNIT0113-19-009	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	Patrona De Los Reclusos	release_conflict	partial_or_estimated_source_tracklist;release_not_resolved_to_authority;short_description_only_source				GRP0252		partial_11_of_30	short_description
UNIT0113-19-010	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	Sobre Las Olas	duplicate	existing_authority_title_match;partial_or_estimated_source_tracklist;release_not_resolved_to_authority;short_description_only_source	REC004754;REC004755	SONG003572		GRP0252		partial_11_of_30	short_description
UNIT0113-19-011	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	30 Canciones	release_conflict	partial_or_estimated_source_tracklist;release_not_resolved_to_authority;short_description_only_source				GRP0252		partial_11_of_30	short_description
UNIT0113-20-001	SRC0002	20	Cumbia y Nada Más	LP - Cumbia y Nada Más | Afrosound	https://tiendadiscosfuentes.com/productos/vinilos/lp-cumbia-y-nada-mas/	Afrosound	La Danza del Mono	duplicate	existing_authority_title_match	REC005527	SONG004188		GRP0257	REL000003	complete_or_exceeds_track_count	description_tab
UNIT0113-20-002	SRC0002	20	Cumbia y Nada Más	LP - Cumbia y Nada Más | Afrosound	https://tiendadiscosfuentes.com/productos/vinilos/lp-cumbia-y-nada-mas/	Afrosound	Cumbia y Nada Más	duplicate	existing_authority_title_match	REC005528	SONG004189		GRP0257	REL000003	complete_or_exceeds_track_count	description_tab
UNIT0113-20-003	SRC0002	20	Cumbia y Nada Más	LP - Cumbia y Nada Más | Afrosound	https://tiendadiscosfuentes.com/productos/vinilos/lp-cumbia-y-nada-mas/	Afrosound	Trueno | Feat. Fruko	title_conflict	title_contains_featured_artist_or_parse_separator				GRP0257	REL000003	complete_or_exceeds_track_count	description_tab
UNIT0113-20-004	SRC0002	20	Cumbia y Nada Más	LP - Cumbia y Nada Más | Afrosound	https://tiendadiscosfuentes.com/productos/vinilos/lp-cumbia-y-nada-mas/	Afrosound	Cumbia de Mis Penas	duplicate	existing_authority_title_match	REC005530	SONG004191		GRP0257	REL000003	complete_or_exceeds_track_count	description_tab
UNIT0113-20-005	SRC0002	20	Cumbia y Nada Más	LP - Cumbia y Nada Más | Afrosound	https://tiendadiscosfuentes.com/productos/vinilos/lp-cumbia-y-nada-mas/	Afrosound	Afrocumbé	duplicate	existing_authority_title_match	REC005531	SONG004192		GRP0257	REL000003	complete_or_exceeds_track_count	description_tab
UNIT0113-20-006	SRC0002	20	Cumbia y Nada Más	LP - Cumbia y Nada Más | Afrosound	https://tiendadiscosfuentes.com/productos/vinilos/lp-cumbia-y-nada-mas/	Afrosound	La Chula Loba	duplicate	existing_authority_title_match	REC005532	SONG004193		GRP0257	REL000003	complete_or_exceeds_track_count	description_tab
UNIT0113-20-007	SRC0002	20	Cumbia y Nada Más	LP - Cumbia y Nada Más | Afrosound	https://tiendadiscosfuentes.com/productos/vinilos/lp-cumbia-y-nada-mas/	Afrosound	El Aguacero	duplicate	existing_authority_title_match;duplicate_title_within_unit0113	REC001336;REC001337;REC001338;REC005533;REC005540	SONG001020		GRP0257	REL000003	complete_or_exceeds_track_count	description_tab
UNIT0113-20-008	SRC0002	20	Cumbia y Nada Más	LP - Cumbia y Nada Más | Afrosound	https://tiendadiscosfuentes.com/productos/vinilos/lp-cumbia-y-nada-mas/	Afrosound	Mardito	duplicate	existing_authority_title_match	REC005534	SONG004194		GRP0257	REL000003	complete_or_exceeds_track_count	description_tab
UNIT0113-20-009	SRC0002	20	Cumbia y Nada Más	LP - Cumbia y Nada Más | Afrosound	https://tiendadiscosfuentes.com/productos/vinilos/lp-cumbia-y-nada-mas/	Afrosound	Cajita de Cumbia	duplicate	existing_authority_title_match	REC005514	SONG004177		GRP0257	REL000003	complete_or_exceeds_track_count	description_tab
UNIT0113-20-010	SRC0002	20	Cumbia y Nada Más	LP - Cumbia y Nada Más | Afrosound	https://tiendadiscosfuentes.com/productos/vinilos/lp-cumbia-y-nada-mas/	Afrosound	Chiribiquete	duplicate	existing_authority_title_match	REC005535	SONG004195		GRP0257	REL000003	complete_or_exceeds_track_count	description_tab
UNIT0113-20-011	SRC0002	20	Cumbia y Nada Más	LP - Cumbia y Nada Más | Afrosound	https://tiendadiscosfuentes.com/productos/vinilos/lp-cumbia-y-nada-mas/	Afrosound	Kadett Cabalga | Feat. Chill Mafia y Ben Yart	title_conflict	title_contains_featured_artist_or_parse_separator				GRP0257	REL000003	complete_or_exceeds_track_count	description_tab
UNIT0113-21-001	SRC0002	21	Historia Musical	LP - Historia Musical de Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	Los 50 de Joselito	Dame Tu Mujer José	duplicate	existing_authority_title_match	REC005537	SONG004197		GRP0256	REL000004	complete_or_exceeds_track_count	description_tab
UNIT0113-21-002	SRC0002	21	Historia Musical	LP - Historia Musical de Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	Los 50 de Joselito	El Pájaro Amarillo	duplicate	existing_authority_title_match	REC005538	SONG004198		GRP0256	REL000004	complete_or_exceeds_track_count	description_tab
UNIT0113-21-003	SRC0002	21	Historia Musical	LP - Historia Musical de Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	Los 50 de Joselito	María Teresa	duplicate	existing_authority_title_match	REC003231;REC005539	SONG002383		GRP0256	REL000004	complete_or_exceeds_track_count	description_tab
UNIT0113-21-004	SRC0002	21	Historia Musical	LP - Historia Musical de Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	Los 50 de Joselito	El Aguacero	duplicate	existing_authority_title_match;duplicate_title_within_unit0113	REC001336;REC001337;REC001338;REC005533;REC005540	SONG001020		GRP0256	REL000004	complete_or_exceeds_track_count	description_tab
UNIT0113-21-005	SRC0002	21	Historia Musical	LP - Historia Musical de Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	Los 50 de Joselito	El Ron de Vinola	duplicate	existing_authority_title_match	REC005541	SONG004199		GRP0256	REL000004	complete_or_exceeds_track_count	description_tab
UNIT0113-21-006	SRC0002	21	Historia Musical	LP - Historia Musical de Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	Los 50 de Joselito	La Pringamoza	duplicate	existing_authority_title_match	REC005542	SONG004200		GRP0256	REL000004	complete_or_exceeds_track_count	description_tab
UNIT0113-21-007	SRC0002	21	Historia Musical	LP - Historia Musical de Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	Los 50 de Joselito	Grito Vagabundo	duplicate	existing_authority_title_match	REC005543;REC005678	SONG004201		GRP0256	REL000004	complete_or_exceeds_track_count	description_tab
UNIT0113-21-008	SRC0002	21	Historia Musical	LP - Historia Musical de Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	Los 50 de Joselito	Las Mujeres a Mí No Me Quieren	duplicate	existing_authority_title_match	REC005544	SONG004202		GRP0256	REL000004	complete_or_exceeds_track_count	description_tab
UNIT0113-21-009	SRC0002	21	Historia Musical	LP - Historia Musical de Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	Los 50 de Joselito	El Negro Picante	duplicate	existing_authority_title_match	REC005545	SONG004203		GRP0256	REL000004	complete_or_exceeds_track_count	description_tab
UNIT0113-21-010	SRC0002	21	Historia Musical	LP - Historia Musical de Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	Los 50 de Joselito	Lo Gotereros	duplicate	existing_authority_title_match	REC005546	SONG004204		GRP0256	REL000004	complete_or_exceeds_track_count	description_tab
UNIT0113-21-011	SRC0002	21	Historia Musical	LP - Historia Musical de Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	Los 50 de Joselito	Rosa María	duplicate	existing_authority_title_match	REC004534;REC004535;REC005547	SONG003398		GRP0256	REL000004	complete_or_exceeds_track_count	description_tab
UNIT0113-21-012	SRC0002	21	Historia Musical	LP - Historia Musical de Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	Los 50 de Joselito	La Araña Picua	duplicate	existing_authority_title_match	REC005548	SONG004205		GRP0256	REL000004	complete_or_exceeds_track_count	description_tab
UNIT0113-21-013	SRC0002	21	Historia Musical	LP - Historia Musical de Los 50 de Joselito	https://tiendadiscosfuentes.com/productos/vinilos/lp-historia-musical-los-50-de-joselito/	Los 50 de Joselito	Arbolito de Navidad	duplicate	existing_authority_title_match	REC005549	SONG004206		GRP0256	REL000004	complete_or_exceeds_track_count	description_tab
