
----- authority/staging/unit0119/UNIT0119_PROMOTION_READY_FROM_RECOVERY.tsv -----

----- authority/staging/unit0119/UNIT0119_STILL_REVIEW_REQUIRED.tsv -----
candidate_title_clean	También puedes escucharlo en las plataformas digitales:	1
candidate_title_clean	Te Llevaré	1
candidate_title_clean	Ya Voy Toño	1
candidate_title_clean	Yo Tambien TuveVeinteAños	1
candidate_title_clean	Yo Tengo Pena	1
candidate_title	Cumbia Cienaguera - Conjunto Típico Vallenato	1
candidate_title	Cumbia en Do Menor - Lito Barrientos y Su Orquesta	1
candidate_title	Cumbia Sampuesana - Conjunto Típico Vallenato	1
candidate_title	DISCO NUMERO 1	1
candidate_title	DISCO NUMERO 2	1
candidate_title	DISCO NUMERO 3	1
candidate_title	DISCO NUMERO 4	1
candidate_title	DISCO NUMERO 5	1
candidate_title	Dos Mujeres – Alfredo Gutiérrez y Su Conjunto	1
candidate_title	Echele Agua a la Sopa - Los Alegres Parranderos	1
candidate_title	El Carretero – Guillermo Portabales	1
candidate_title	El Duende Alegre - Los Alegres Parranderos	1
candidate_title	El Enredo - Joaquín Bedoya y Su Conjunto	1
candidate_title	El Hijo Ausente / Pastor López y Su Combo	1
candidate_title	El Pesebre / Afrosound	1
candidate_title	El Que Siembra Su Maíz – Orquesta de Bebo Valdés	1
candidate_title	El Tirabuzón - Clímaco Sarmiento y Su Orquesta	1
candidate_title	El Toro Miura - Los Corraleros de Majagual	1
candidate_title	En la Madrugá - Pacho Galán y Su Orquesta	1
candidate_title	En la Nochebuena / La Sonora Matancera	1
candidate_title	Entre Rejas – Lisandro Meza y Su Conjunto	1
candidate_title	Esta Noche es Mía – Alfredo Gutiérrez y Su Conjunto	1
candidate_title	Feliz Nochebuena / Los Hispanos	1
candidate_title	Festival en Guararé – Los Corraleros de Majagual	1
candidate_title	Grito Vagabundo / Guillermo Buitrago	1
candidate_title	ÍNTIMO – Siente el Vallenato	1
candidate_title	La Boquitrompona - El Manicomio de Vargasvil	1
candidate_title	La Dulce Toma - Los Alegres Parranderos	1
candidate_title	La Encomienda - Agustín Bedoya y Su Conjunto	1
candidate_title	La Morena Encarnación - Los Corraleros de Majagual	1
candidate_title	La Ñeca - Pedro Laza y Sus Pelayeros	1
candidate_title	La Sombra de Tu Sonrisa - Pacho Galán y Su Orquesta	1
candidate_title	Las Piponchas - Agustín Bedoya y Su Conjunto	1
candidate_title	La Zenaida – Armando Hernández con el Combo Caribe	1
candidate_title	Los Sabanales – Los Corraleros de Majagual	1
candidate_title	Lupita – Fruko y Orquesta	1
candidate_title	Malao de Caña – La Sonora Matancera	1
candidate_title	Maldita Navidad / Gabriel Romero y Su Orquesta	1
candidate_title	Mata E Caña – Calixto Ochoa y Su Conjunto	1
candidate_title	Mi Novia de Malas - Los Integrados	1
candidate_title	Mira Que Eres LInda – Roberto Ledesma	1
candidate_title	Nuevamente – Orlando Contreras	1
candidate_title	Pascua en Navidad / Luis Felipe González	1
candidate_title	Playas Marinas – Calixto Ochoa y Su Conjunto	1
candidate_title	Que lo DIga Ella - Los Alegres Parranderos	1
candidate_title	Ron de Vinola / Guillermo Buitrago	1
candidate_title	Santo Domingo - Los Cumbiamberos de Pacheco	1
candidate_title	También puedes escucharlo en las plataformas digitales:	1
candidate_title	Te Llevaré – Lisandro Meza y Su Conjunto	1
candidate_title	Ya Voy Toño - Los Alegres Parranderos	1
candidate_title	Yo Tambien TuveVeinteAños	1
candidate_title	Yo Tengo Pena – Los Compadres	1
final_candidate_title	03 Amor Serrano Demo	1
final_candidate_title	10. El Jardinero	1
final_candidate_title	10. El Papelito Blanco	1
final_candidate_title	10. Entre Que Si Y Que No	1
final_candidate_title	10. Mi Cumbion	1
final_candidate_title	10. Te Castigo Haciendote Llorar Rodolfo Aicardi Y Su Tipica Ra7	1
final_candidate_title	11. Agua De Cu	1
final_candidate_title	11. La Hamaca Raya	1
final_candidate_title	11. Mis Zapatos Viejos- Los Hispanos	1
final_candidate_title	11. Olvidemos El Pasado	1
final_candidate_title	11. Que Regrese	1
final_candidate_title	12. Cariñito	1
final_candidate_title	12. La Cinta Blanca	1
final_candidate_title	12. Los Algodones	1
final_candidate_title	12. Se Va La Vida	1
final_candidate_title	12. Voy Cantando	1
final_candidate_title	13. El Casado Arrepentido	1
final_candidate_title	13. El Pescador Triste	1
final_candidate_title	13. Enamorado	1
final_candidate_title	13. Fiesta En Mi Pueblo	1
final_candidate_title	13. Muchachita Del Oriente	1
