song_id	canonical_song_title	alternate_titles	composer	lyricist	country	language	source_id	confidence	review_status	created_at	updated_at
SONG000254	Ansias De Amor						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000255	Ansiedad De Vivir						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000256	Antes Que Nada						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000257	Antes Y Despues						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000258	Antonio Campos						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000259	Apango Lindo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000260	Apasionado						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000261	Apiadate De Mi						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000262	Aprende A Perdonar						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000263	Aprende De Mi						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000264	Aquel Amor						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000265	Aquel Pajaro Azul						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000266	Aquel Puñado De Arena						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000267	Aquella Herida						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000268	Aquella Noche						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000269	Aquella Promesa						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000270	Aquellos Ojos Verdes						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000271	Aquellos Tiempos						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000272	Aqui Esta Heraclio Bernal						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000273	Aqui Murio El Charrasqueado						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000274	Arandas						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000275	Arbol Sin Hojas						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000276	Arboles De La Alameda						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000277	Armisticio Coreano						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000278	Arnulfo Gonzalez						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000279	Arpa Vieja						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000280	Arrabalera						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000281	Arrancame El Corazon						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000282	Arrancame La Vida						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000283	Arrandas						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000284	Arrastrate						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000285	Arreboles						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000286	Arrepentida						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000287	Arrepentido						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000288	Arriba El Norte						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG000289	Arriba Mexico						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
