recording_id	label_id	relationship_type	source_id	confidence	review_status
REC000451	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000452	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000453	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000454	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000455	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000456	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000457	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000458	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000459	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000460	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000461	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000462	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000463	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000464	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000465	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000466	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000467	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000468	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000469	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000470	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000471	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000472	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000473	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000474	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000475	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000476	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000477	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000478	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000479	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000480	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000481	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000482	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000483	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000484	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000485	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000486	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000487	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000488	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000489	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000490	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000491	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000492	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000493	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000494	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000495	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000496	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000497	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000498	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000499	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000500	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000501	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000502	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000503	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000504	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000505	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000506	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000507	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000508	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000509	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000510	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000511	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000512	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000513	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000514	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000515	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000516	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000517	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000518	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000519	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000520	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000521	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000522	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000523	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000524	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000525	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000526	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000527	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000528	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000529	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000530	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000531	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000532	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000533	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000534	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000535	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000536	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000537	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000538	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000539	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000540	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000541	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000542	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000543	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000544	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000545	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000546	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000547	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000548	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000549	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000550	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000551	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000552	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000553	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000554	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000555	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000556	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000557	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000558	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000559	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000560	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000561	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000562	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000563	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000564	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000565	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000566	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000567	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000568	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000569	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000570	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000571	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000572	LBL000002	recording_label	SRC0001	medium	needs_review
REC000573	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000574	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000575	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000576	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000577	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000578	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000579	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000580	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000581	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000582	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000583	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000584	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000585	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000586	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000587	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000588	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000589	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000590	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000591	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000592	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000593	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000594	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000595	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000596	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000597	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000598	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000599	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000600	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000601	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000602	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000603	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000604	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000605	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000606	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000607	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000608	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000609	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000610	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000611	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000612	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000613	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000614	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000615	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000616	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000617	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000618	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000619	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000620	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000621	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000622	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000623	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000624	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000625	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000626	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000627	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000628	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000629	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000630	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000631	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000632	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000633	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000634	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000635	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000636	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000637	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000638	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000639	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000640	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000641	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000642	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000643	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000644	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000645	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000646	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000647	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000648	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000649	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000650	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000651	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000652	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000653	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000654	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000655	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000656	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000657	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000658	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000659	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000660	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000661	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000662	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000663	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000664	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000665	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000666	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000667	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000668	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000669	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000670	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000671	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000672	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000673	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000674	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000675	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000676	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000677	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000678	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000679	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000680	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000681	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000682	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000683	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000684	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000685	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000686	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000687	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000688	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000689	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000690	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000691	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000692	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000693	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000694	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000695	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000696	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000697	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000698	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000699	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000700	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000701	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000702	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000703	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000704	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000705	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000706	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000707	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000708	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000709	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000710	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000711	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000712	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000713	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000714	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000715	LBL000002	recording_label	SRC0001	high	raw_extracted
REC000716	LBL000002	recording_label	SRC0001	high	raw_extracted
