raw_source_id	raw_source_unit	raw_page	raw_row_in_page	source_id	source_reference	recording_path	raw_recording_title	recording_title	performer_name	composer_name	label_name	catalog_number	format	evidence_text	confidence	review_status
SRC-0010	frontera_peerless_ajax_full_0001	147	5	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quiereme-45	Quiereme	Quiereme	Salvador García	Garrido, Juan S.	Peerless	2131	78	Frontera Peerless AJAX row: title='Quiereme', performer='Salvador García', label='Peerless', catalog='2131', format='78', path='/recordings/quiereme-45'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	6	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quiereme-46	Quiereme	Quiereme	Miguel De Gonzalo	Gutiérrez, Julio	Peerless	2807	78	Frontera Peerless AJAX row: title='Quiereme', performer='Miguel De Gonzalo', label='Peerless', catalog='2807', format='78', path='/recordings/quiereme-46'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	7	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quiereme-47	Quiereme	Quiereme	Lupita Cabrera	Estrada, Claudio	Peerless	3281	78	Frontera Peerless AJAX row: title='Quiereme', performer='Lupita Cabrera', label='Peerless', catalog='3281', format='78', path='/recordings/quiereme-47'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	8	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quiereme-48	Quiereme	Quiereme	Trio Guayacan		Peerless	4674A	78	Frontera Peerless AJAX row: title='Quiereme', performer='Trio Guayacan', label='Peerless', catalog='4674A', format='78', path='/recordings/quiereme-48'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	9	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quiereme-asi-0	Quiereme Asi	Quiereme Asi	Cuarteto Armonico	Gutiérrez, Andrés	Peerless	3675	78	Frontera Peerless AJAX row: title='Quiereme Asi', performer='Cuarteto Armonico', label='Peerless', catalog='3675', format='78', path='/recordings/quiereme-asi-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	10	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quiereme-mucho-30	Quiereme Mucho	Quiereme Mucho	Adrian Gallardo	Roig, Gonzalo	Peerless	2817	78	Frontera Peerless AJAX row: title='Quiereme Mucho', performer='Adrian Gallardo', label='Peerless', catalog='2817', format='78', path='/recordings/quiereme-mucho-30'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	11	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quiereme-mucho-42	Quiereme Mucho	Quiereme Mucho	Hermanos Michel	Roig, G.	Peerless	LD-706	33	Frontera Peerless AJAX row: title='Quiereme Mucho', performer='Hermanos Michel', label='Peerless', catalog='LD-706', format='33', path='/recordings/quiereme-mucho-42'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	12	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quiereme-un-poquito-mas-1	Quiereme Un Poquito Mas	Quiereme Un Poquito Mas	Luis Demetrio	Demetrio, Luis	Peerless	4461A	78	Frontera Peerless AJAX row: title='Quiereme Un Poquito Mas', performer='Luis Demetrio', label='Peerless', catalog='4461A', format='78', path='/recordings/quiereme-un-poquito-mas-1'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	13	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quiereme-y-mirame-0	Quiereme Y Mirame	Quiereme Y Mirame	Beatriz Adriana	Retana, Jesus	Peerless	lp-1956	33	Frontera Peerless AJAX row: title='Quiereme Y Mirame', performer='Beatriz Adriana', label='Peerless', catalog='lp-1956', format='33', path='/recordings/quiereme-y-mirame-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	14	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quiero-mas-14	Quiero Mas	Quiero Mas	Olga Darson		Peerless	4258-B	78	Frontera Peerless AJAX row: title='Quiero Mas', performer='Olga Darson', label='Peerless', catalog='4258-B', format='78', path='/recordings/quiero-mas-14'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	15	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quiero-matarte-1	Quiero Matarte	Quiero Matarte	Los Margaritos	Estrada, Margarito	Peerless	7754	45	Frontera Peerless AJAX row: title='Quiero Matarte', performer='Los Margaritos', label='Peerless', catalog='7754', format='45', path='/recordings/quiero-matarte-1'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	16	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quiero-que-sepas-70	Quiero Que Sepas	Quiero Que Sepas	Carlos Madrigal	Rodriguez, Gabriel	Peerless	4489B	78	Frontera Peerless AJAX row: title='Quiero Que Sepas', performer='Carlos Madrigal', label='Peerless', catalog='4489B', format='78', path='/recordings/quiero-que-sepas-70'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	17	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quiero-ser-como-mama-0	Quiero Ser Como Mama	Quiero Ser Como Mama	Conchita Del Mar	Gonzalez, Hector S.	Peerless	11408-A	45	Frontera Peerless AJAX row: title='Quiero Ser Como Mama', performer='Conchita Del Mar', label='Peerless', catalog='11408-A', format='45', path='/recordings/quiero-ser-como-mama-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	18	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quiero-ser-en-tu-vida-0	Quiero Ser En Tu Vida	Quiero Ser En Tu Vida	Lupita Alday	Prado, Miguel	Peerless	2325	78	Frontera Peerless AJAX row: title='Quiero Ser En Tu Vida', performer='Lupita Alday', label='Peerless', catalog='2325', format='78', path='/recordings/quiero-ser-en-tu-vida-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	19	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quiero-un-beso-0	Quiero Un Beso	Quiero Un Beso	Los Tecolines	Hinojosa, José De Jesús	Peerless	4783A	78	Frontera Peerless AJAX row: title='Quiero Un Beso', performer='Los Tecolines', label='Peerless', catalog='4783A', format='78', path='/recordings/quiero-un-beso-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	20	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quiero-un-muchacho-0	Quiero Un Muchacho	Quiero Un Muchacho	Beatriz Adriana	Guerrero, Luis	Peerless	1024-B	45	Frontera Peerless AJAX row: title='Quiero Un Muchacho', performer='Beatriz Adriana', label='Peerless', catalog='1024-B', format='45', path='/recordings/quiero-un-muchacho-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	21	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quiero-un-muchacho-1	Quiero Un Muchacho	Quiero Un Muchacho	Beatriz Adriana	Guerrero, Luis	Peerless	lp-1956	33	Frontera Peerless AJAX row: title='Quiero Un Muchacho', performer='Beatriz Adriana', label='Peerless', catalog='lp-1956', format='33', path='/recordings/quiero-un-muchacho-1'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	22	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quiero-verte-22	Quiero Verte	Quiero Verte	Trio Hnos. Michel		Peerless	4370-A	78	Frontera Peerless AJAX row: title='Quiero Verte', performer='Trio Hnos. Michel', label='Peerless', catalog='4370-A', format='78', path='/recordings/quiero-verte-22'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	23	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quiero-verte-23	Quiero Verte	Quiero Verte	Las Potranquitas Del Norte	Macias, Paquita	Peerless	10825-B	45	Frontera Peerless AJAX row: title='Quiero Verte', performer='Las Potranquitas Del Norte', label='Peerless', catalog='10825-B', format='45', path='/recordings/quiero-verte-23'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	24	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quiero-verte-30	Quiero Verte	Quiero Verte	Las Potranquitas Del Norte	Macias, Paquita	Peerless	LPPU-10032	33	Frontera Peerless AJAX row: title='Quiero Verte', performer='Las Potranquitas Del Norte', label='Peerless', catalog='LPPU-10032', format='33', path='/recordings/quiero-verte-30'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	25	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quieta-capulina-6	Quieta Capulina	Quieta Capulina	Mariachi Estrella De Boni Collazo	Collazo, Bonifacio	Peerless	5037	78	Frontera Peerless AJAX row: title='Quieta Capulina', performer='Mariachi Estrella De Boni Collazo', label='Peerless', catalog='5037', format='78', path='/recordings/quieta-capulina-6'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	26	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quince-de-septiembre	Quince De Septiembre	Quince De Septiembre	Pedro Infante	Jiménez, José Alfredo	Peerless	S-1700	33	Frontera Peerless AJAX row: title='Quince De Septiembre', performer='Pedro Infante', label='Peerless', catalog='S-1700', format='33', path='/recordings/quince-de-septiembre'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	27	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quinto-patio-26	Quinto Patio	Quinto Patio	Emilio Tuero	Arcaraz, Luis	Peerless	3213	78	Frontera Peerless AJAX row: title='Quinto Patio', performer='Emilio Tuero', label='Peerless', catalog='3213', format='78', path='/recordings/quinto-patio-26'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	28	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quisiera-amarte-menos-5	Quisiera Amarte Menos	Quisiera Amarte Menos	Los Lobos Del Norte	Velazquez, Jesus	Peerless	9539-B	45	Frontera Peerless AJAX row: title='Quisiera Amarte Menos', performer='Los Lobos Del Norte', label='Peerless', catalog='9539-B', format='45', path='/recordings/quisiera-amarte-menos-5'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	29	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quisiera-amarte-menos-11	Quisiera Amarte Menos	Quisiera Amarte Menos	Los Baby’s	Velásquez, Jesús	Peerless	9799-B	45	Frontera Peerless AJAX row: title='Quisiera Amarte Menos', performer='Los Baby’s', label='Peerless', catalog='9799-B', format='45', path='/recordings/quisiera-amarte-menos-11'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	147	30	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quisiera-ser-chuparrosa-0	Quisiera Ser Chuparrosa	Quisiera Ser Chuparrosa	Dueto Beltran	Beltran, Julian	Peerless	8001-A	45	Frontera Peerless AJAX row: title='Quisiera Ser Chuparrosa', performer='Dueto Beltran', label='Peerless', catalog='8001-A', format='45', path='/recordings/quisiera-ser-chuparrosa-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	1	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quisiera-ser-pajarillo-22	Quisiera Ser Pajarillo	Quisiera Ser Pajarillo	Julio Aldama	Cabral, Jesus	Peerless	4746-B	45	Frontera Peerless AJAX row: title='Quisiera Ser Pajarillo', performer='Julio Aldama', label='Peerless', catalog='4746-B', format='45', path='/recordings/quisiera-ser-pajarillo-22'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	2	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quisiera-ser-tuya-1	Quisiera Ser Tuya	Quisiera Ser Tuya	Lupita Carmona	Cadena Rubin, Isauro	Peerless	2007	78	Frontera Peerless AJAX row: title='Quisiera Ser Tuya', performer='Lupita Carmona', label='Peerless', catalog='2007', format='78', path='/recordings/quisiera-ser-tuya-1'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	3	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quito-poquito-0	Quito A Poquito	Quito A Poquito	Los Llopis	McCoy - Owens - Llopis	Peerless	7144	78	Frontera Peerless AJAX row: title='Quito A Poquito', performer='Los Llopis', label='Peerless', catalog='7144', format='78', path='/recordings/quito-poquito-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	4	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/quiza-quiza	Quiza, Quiza	Quiza, Quiza	Trio Durango	Farrés, Osvaldo	Peerless	2617	78	Frontera Peerless AJAX row: title='Quiza, Quiza', performer='Trio Durango', label='Peerless', catalog='2617', format='78', path='/recordings/quiza-quiza'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	5	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/qu%C3%A9-importa-11	Qué Importa	Qué Importa	Los Lobos Del Norte	Acevedo, Hector	Peerless	LPPU-10011	33	Frontera Peerless AJAX row: title='Qué Importa', performer='Los Lobos Del Norte', label='Peerless', catalog='LPPU-10011', format='33', path='/recordings/qu%C3%A9-importa-11'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	6	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/ramillete-de-flores-0	Ramillete De Flores	Ramillete De Flores	Mariachi Mexico	Plaza Balboa, Rafael	Peerless	4162-B	78	Frontera Peerless AJAX row: title='Ramillete De Flores', performer='Mariachi Mexico', label='Peerless', catalog='4162-B', format='78', path='/recordings/ramillete-de-flores-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	7	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/ramito-de-azahar-0	Ramito De Azahar	Ramito De Azahar	Pedro Infante	Cortazar - Lavista	Peerless	2514	78	Frontera Peerless AJAX row: title='Ramito De Azahar', performer='Pedro Infante', label='Peerless', catalog='2514', format='78', path='/recordings/ramito-de-azahar-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	8	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/ramoncillo-1	Ramoncillo	Ramoncillo	Mariachi Tapatio Marmolejo		Peerless	1895	78	Frontera Peerless AJAX row: title='Ramoncillo', performer='Mariachi Tapatio Marmolejo', label='Peerless', catalog='1895', format='78', path='/recordings/ramoncillo-1'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	9	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/ramoncillo-2	Ramoncillo	Ramoncillo	Mariachi Tapatio Marmolejo		Peerless	2008	78	Frontera Peerless AJAX row: title='Ramoncillo', performer='Mariachi Tapatio Marmolejo', label='Peerless', catalog='2008', format='78', path='/recordings/ramoncillo-2'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	10	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/ranchera-morena-0	Ranchera Morena	Ranchera Morena	Don Rogelio	Don Rogelio	Peerless	2285	78	Frontera Peerless AJAX row: title='Ranchera Morena', performer='Don Rogelio', label='Peerless', catalog='2285', format='78', path='/recordings/ranchera-morena-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	11	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/ranchito-chiquito-0	Ranchito Chiquito	Ranchito Chiquito	Los Broncos De Reynosa	Núñez, Javier	Peerless	12058-B	45	Frontera Peerless AJAX row: title='Ranchito Chiquito', performer='Los Broncos De Reynosa', label='Peerless', catalog='12058-B', format='45', path='/recordings/ranchito-chiquito-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	12	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/ranchito-lindo-0	Ranchito Lindo	Ranchito Lindo	Pedro Infante	Bermejo, Felipe	Peerless	2364	78	Frontera Peerless AJAX row: title='Ranchito Lindo', performer='Pedro Infante', label='Peerless', catalog='2364', format='78', path='/recordings/ranchito-lindo-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	13	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/rancho-alegre-22	Rancho Alegre	Rancho Alegre	Manuelita Arriola	Bermejo, Felipe	Peerless	1905	78	Frontera Peerless AJAX row: title='Rancho Alegre', performer='Manuelita Arriola', label='Peerless', catalog='1905', format='78', path='/recordings/rancho-alegre-22'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	14	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/rancho-alegre-32	Rancho Alegre	Rancho Alegre	Mariachi Jalisco De Pepe Villa	Bermejo, Felipe	Peerless	LPL-321	33	Frontera Peerless AJAX row: title='Rancho Alegre', performer='Mariachi Jalisco De Pepe Villa', label='Peerless', catalog='LPL-321', format='33', path='/recordings/rancho-alegre-32'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	15	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/rasca-la-tierra-pancho-0	Rasca La Tierra Pancho	Rasca La Tierra Pancho	Luis Demetrio		Peerless	4406-B	78	Frontera Peerless AJAX row: title='Rasca La Tierra Pancho', performer='Luis Demetrio', label='Peerless', catalog='4406-B', format='78', path='/recordings/rasca-la-tierra-pancho-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	16	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/rasca-petate-1	Rasca Petate	Rasca Petate	Mariachi Tapatio Marmolejo		Peerless	2003	78	Frontera Peerless AJAX row: title='Rasca Petate', performer='Mariachi Tapatio Marmolejo', label='Peerless', catalog='2003', format='78', path='/recordings/rasca-petate-1'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	17	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/ratos-felices-0	Ratos Felices	Ratos Felices	Alejandro Martinez		Peerless	4336-B	78	Frontera Peerless AJAX row: title='Ratos Felices', performer='Alejandro Martinez', label='Peerless', catalog='4336-B', format='78', path='/recordings/ratos-felices-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	18	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/rayando-el-sol-30	Rayando El Sol	Rayando El Sol			Peerless	LPL-402	33	Frontera Peerless AJAX row: title='Rayando El Sol', performer='', label='Peerless', catalog='LPL-402', format='33', path='/recordings/rayando-el-sol-30'	medium	needs_review
SRC-0010	frontera_peerless_ajax_full_0001	148	19	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/razon-para-quererte	Razon Para Quererte	Razon Para Quererte	Juan Mendoza	Hernández, R.	Peerless	LD-508	33	Frontera Peerless AJAX row: title='Razon Para Quererte', performer='Juan Mendoza', label='Peerless', catalog='LD-508', format='33', path='/recordings/razon-para-quererte'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	20	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/realidad-6	Realidad	Realidad	Luis Lozano	Maldonado, Fernando Z.	Peerless	2850	78	Frontera Peerless AJAX row: title='Realidad', performer='Luis Lozano', label='Peerless', catalog='2850', format='78', path='/recordings/realidad-6'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	21	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/realidad-7	Realidad	Realidad	Hermanas Hernández	Valdés, Julia Elena	Peerless	3815	78	Frontera Peerless AJAX row: title='Realidad', performer='Hermanas Hernández', label='Peerless', catalog='3815', format='78', path='/recordings/realidad-7'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	22	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/rebozo-de-mi-madre-0	Rebozo De Mi Madre	Rebozo De Mi Madre	Julio Flores	Esparza Oteo, Alfonso - López M., R.	Peerless	2155	78	Frontera Peerless AJAX row: title='Rebozo De Mi Madre', performer='Julio Flores', label='Peerless', catalog='2155', format='78', path='/recordings/rebozo-de-mi-madre-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	23	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/recompensa-4	Recompensa	Recompensa	Lupita Alday	Carbajo, Roqué	Peerless	2410	78	Frontera Peerless AJAX row: title='Recompensa', performer='Lupita Alday', label='Peerless', catalog='2410', format='78', path='/recordings/recompensa-4'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	24	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/reconciliacion-29	Reconciliacion	Reconciliacion	Las Golondrinas	Nazario Escarria, L.	Peerless	3998	78	Frontera Peerless AJAX row: title='Reconciliacion', performer='Las Golondrinas', label='Peerless', catalog='3998', format='78', path='/recordings/reconciliacion-29'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	25	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/recordar-0	Recordar	Recordar	Luis G. Roldan		Peerless	816	78	Frontera Peerless AJAX row: title='Recordar', performer='Luis G. Roldan', label='Peerless', catalog='816', format='78', path='/recordings/recordar-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	26	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/recuerdo-32	Recuerdo	Recuerdo	Lira De San Cristóbal Marimba	Alvarado, Alberto	Peerless	2127	78	Frontera Peerless AJAX row: title='Recuerdo', performer='Lira De San Cristóbal Marimba', label='Peerless', catalog='2127', format='78', path='/recordings/recuerdo-32'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	27	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/recuerdo-43	Recuerdo	Recuerdo	Pedro Infante	Alvarado, Alberto	Peerless	3352	78	Frontera Peerless AJAX row: title='Recuerdo', performer='Pedro Infante', label='Peerless', catalog='3352', format='78', path='/recordings/recuerdo-43'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	28	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/recuerdo-46	Recuerdo	Recuerdo	Pedro Infante	Alvardo, A.	Peerless	LPL-185	33	Frontera Peerless AJAX row: title='Recuerdo', performer='Pedro Infante', label='Peerless', catalog='LPL-185', format='33', path='/recordings/recuerdo-46'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	29	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/recuerdo-47	Recuerdo	Recuerdo	Pedro Infante	Alvarado, Alberto	Peerless	S-1600	33	Frontera Peerless AJAX row: title='Recuerdo', performer='Pedro Infante', label='Peerless', catalog='S-1600', format='33', path='/recordings/recuerdo-47'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	148	30	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/recuerdo-sagrado-0	Recuerdo Sagrado	Recuerdo Sagrado	Lupita Cabrera	Cabrera, Lupita	Peerless	4116-B	78	Frontera Peerless AJAX row: title='Recuerdo Sagrado', performer='Lupita Cabrera', label='Peerless', catalog='4116-B', format='78', path='/recordings/recuerdo-sagrado-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	149	1	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/redes	Redes	Redes	Salvador Huerta	Vilchis, Roberto	Peerless	LP-2072	33	Frontera Peerless AJAX row: title='Redes', performer='Salvador Huerta', label='Peerless', catalog='LP-2072', format='33', path='/recordings/redes'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	149	2	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/redova-1	Redova	Redova	Cuarteto Metropolitano De Felipe Bermejo	Bermejo, Felipe	Peerless	2735	78	Frontera Peerless AJAX row: title='Redova', performer='Cuarteto Metropolitano De Felipe Bermejo', label='Peerless', catalog='2735', format='78', path='/recordings/redova-1'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	149	3	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/regalo-equivocado-2	Regalo Equivocado	Regalo Equivocado	Los Potros	Vargas, Paulino	Peerless	11140-A	45	Frontera Peerless AJAX row: title='Regalo Equivocado', performer='Los Potros', label='Peerless', catalog='11140-A', format='45', path='/recordings/regalo-equivocado-2'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	149	4	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/regresa-bracero-0	Regresa Bracero	Regresa Bracero	Mariachi Mexico De Pepe Villa		Peerless	4434-B	78	Frontera Peerless AJAX row: title='Regresa Bracero', performer='Mariachi Mexico De Pepe Villa', label='Peerless', catalog='4434-B', format='78', path='/recordings/regresa-bracero-0'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	149	5	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/regresa-paloma-2	Regresa Paloma	Regresa Paloma	Hermanos Zaizar	Espinoza, José Angel	Peerless	LP-1980	33	Frontera Peerless AJAX row: title='Regresa Paloma', performer='Hermanos Zaizar', label='Peerless', catalog='LP-1980', format='33', path='/recordings/regresa-paloma-2'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	149	6	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/regresa-ya-4	Regresa Ya	Regresa Ya	Los Baby’s	Rey - Caravantes	Peerless	LP-1999	33	Frontera Peerless AJAX row: title='Regresa Ya', performer='Los Baby’s', label='Peerless', catalog='LP-1999', format='33', path='/recordings/regresa-ya-4'	high	raw_extracted
SRC-0010	frontera_peerless_ajax_full_0001	149	7	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	/recordings/regresa-regresa-8	Regresa, Regresa	Regresa, Regresa	Carlos Madrigal	Carrillo, Alvaro	Peerless	5129-B	45	Frontera Peerless AJAX row: title='Regresa, Regresa', performer='Carlos Madrigal', label='Peerless', catalog='5129-B', format='45', path='/recordings/regresa-regresa-8'	high	raw_extracted
