batch_recording_id	promotion_status	master_recording_id	recording_title	canonical_song_id	primary_group_id	primary_performer_id	release_id	label_id	match_basis	source_id	source_name	source_url	release_candidate_id	release_title	release_interpreter	release_genre	release_format	release_year	reference_number	side	track_number	global_track_number	raw_track_title	artist_text	source_reference	evidence_text	confidence	review_status
SRC0002-B0003-REC042	NEW	REC005567	La Maestranza # 1	SONG004222			REL000006	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/	SRC0002-B0003-REL004	Colección 100 Exitos del Siglo: Joe Arroyo	Joe Arroyo	Tropical	USB				8	42	La Maestranza # 1	Joe Arroyo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/#track-8	Discos Fuentes shop product page: release='Colección 100 Exitos del Siglo: Joe Arroyo', track='8', raw_track='La Maestranza # 1'	high	staged_for_review
SRC0002-B0003-REC043	NEW	REC005568	Por Ti No Moriré	SONG004223			REL000006	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/	SRC0002-B0003-REL004	Colección 100 Exitos del Siglo: Joe Arroyo	Joe Arroyo	Tropical	USB				9	43	Por Ti No Moriré	Joe Arroyo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/#track-9	Discos Fuentes shop product page: release='Colección 100 Exitos del Siglo: Joe Arroyo', track='9', raw_track='Por Ti No Moriré'	high	staged_for_review
SRC0002-B0003-REC044	NEW	REC005569	Teresa Vuelve	SONG004224			REL000006	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/	SRC0002-B0003-REL004	Colección 100 Exitos del Siglo: Joe Arroyo	Joe Arroyo	Tropical	USB				10	44	Teresa Vuelve	Joe Arroyo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-del-siglo-joe-arroyo/#track-10	Discos Fuentes shop product page: release='Colección 100 Exitos del Siglo: Joe Arroyo', track='10', raw_track='Teresa Vuelve'	high	staged_for_review
SRC0002-B0003-REC045	NEW	REC005570	Los Sabanales	SONG004225	GRP0088		REL000007	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0003-REL005	Colección 100 Exitos de Los Corraleros de Majagual	Los Corraleros de Majagual	Tropical	USB				1	45	Los Sabanales	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-1	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='1', raw_track='Los Sabanales'	high	staged_for_review
SRC0002-B0003-REC046	NEW	REC005571	La Yerbita	SONG004226	GRP0088		REL000007	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0003-REL005	Colección 100 Exitos de Los Corraleros de Majagual	Los Corraleros de Majagual	Tropical	USB				2	46	La Yerbita	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-2	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='2', raw_track='La Yerbita'	high	staged_for_review
SRC0002-B0003-REC047	NEW	REC005572	No Me Busques	SONG004227	GRP0088		REL000007	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0003-REL005	Colección 100 Exitos de Los Corraleros de Majagual	Los Corraleros de Majagual	Tropical	USB				3	47	No Me Busques	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-3	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='3', raw_track='No Me Busques'	high	staged_for_review
SRC0002-B0003-REC048	NEW	REC005573	Suéltala Pa' Que Se Defienda	SONG004228	GRP0088		REL000007	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0003-REL005	Colección 100 Exitos de Los Corraleros de Majagual	Los Corraleros de Majagual	Tropical	USB				4	48	Suéltala Pa' Que Se Defienda	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-4	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='4', raw_track='Suéltala Pa' Que Se Defienda'	high	staged_for_review
SRC0002-B0003-REC049	NEW	REC005574	Tres Tigres	SONG004229	GRP0088		REL000007	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0003-REL005	Colección 100 Exitos de Los Corraleros de Majagual	Los Corraleros de Majagual	Tropical	USB				5	49	Tres Tigres	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-5	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='5', raw_track='Tres Tigres'	high	staged_for_review
SRC0002-B0003-REC050	NEW	REC005575	Cumbiamberita	SONG004230	GRP0088		REL000007	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0003-REL005	Colección 100 Exitos de Los Corraleros de Majagual	Los Corraleros de Majagual	Tropical	USB				6	50	Cumbiamberita	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-6	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='6', raw_track='Cumbiamberita'	high	staged_for_review
SRC0002-B0003-REC051	NEW	REC005576	Cumbia Saramuya	SONG004231	GRP0088		REL000007	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0003-REL005	Colección 100 Exitos de Los Corraleros de Majagual	Los Corraleros de Majagual	Tropical	USB				7	51	Cumbia Saramuya	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-7	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='7', raw_track='Cumbia Saramuya'	high	staged_for_review
SRC0002-B0003-REC052	NEW	REC005577	El Bailador	SONG004232	GRP0088		REL000007	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0003-REL005	Colección 100 Exitos de Los Corraleros de Majagual	Los Corraleros de Majagual	Tropical	USB				8	52	El Bailador	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-8	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='8', raw_track='El Bailador'	high	staged_for_review
SRC0002-B0003-REC053	NEW	REC005578	El Pasmao	SONG004233	GRP0088		REL000007	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0003-REL005	Colección 100 Exitos de Los Corraleros de Majagual	Los Corraleros de Majagual	Tropical	USB				9	53	El Pasmao	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-9	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='9', raw_track='El Pasmao'	high	staged_for_review
SRC0002-B0003-REC054	NEW	REC005579	El Tamarindo	SONG004234	GRP0088		REL000007	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/	SRC0002-B0003-REL005	Colección 100 Exitos de Los Corraleros de Majagual	Los Corraleros de Majagual	Tropical	USB				10	54	El Tamarindo	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-los-corraleros-de-majagual-usb-8-gb/#track-10	Discos Fuentes shop product page: release='Colección 100 Exitos de Los Corraleros de Majagual', track='10', raw_track='El Tamarindo'	high	staged_for_review
SRC0002-B0003-REC055	NEW	REC005580	Festival en Guararé	SONG004235	GRP0088		REL000008	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/	SRC0002-B0003-REL006	Colección 100 Exitos – Cuatro Grandes de la Música Tropical	Varios Artistas	Tropical	USB				1	55	Festival en Guararé	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/#track-1	Discos Fuentes shop product page: release='Colección 100 Exitos – Cuatro Grandes de la Música Tropical', track='1', raw_track='Festival en Guararé'	high	staged_for_review
SRC0002-B0003-REC056	NEW	REC005581	Playas Marinas	SONG004236	GRP0265		REL000008	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/	SRC0002-B0003-REL006	Colección 100 Exitos – Cuatro Grandes de la Música Tropical	Varios Artistas	Tropical	USB				2	56	Playas Marinas	Calixto Ochoa y Su Conjunto	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/#track-2	Discos Fuentes shop product page: release='Colección 100 Exitos – Cuatro Grandes de la Música Tropical', track='2', raw_track='Playas Marinas'	high	staged_for_review
SRC0002-B0003-REC057	NEW	REC005582	Te Llevaré	SONG004237	GRP0266		REL000008	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/	SRC0002-B0003-REL006	Colección 100 Exitos – Cuatro Grandes de la Música Tropical	Varios Artistas	Tropical	USB				3	57	Te Llevaré	Lisandro Meza y Su Conjunto	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/#track-3	Discos Fuentes shop product page: release='Colección 100 Exitos – Cuatro Grandes de la Música Tropical', track='3', raw_track='Te Llevaré'	high	staged_for_review
SRC0002-B0003-REC058	NEW	REC005583	Celos de Amor	SONG004238	GRP0267		REL000008	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/	SRC0002-B0003-REL006	Colección 100 Exitos – Cuatro Grandes de la Música Tropical	Varios Artistas	Tropical	USB				4	58	Celos de Amor	Armando Hernández con el Combo Caribe	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/#track-4	Discos Fuentes shop product page: release='Colección 100 Exitos – Cuatro Grandes de la Música Tropical', track='4', raw_track='Celos de Amor'	high	staged_for_review
SRC0002-B0003-REC059	NEW	REC005584	Esta Noche es Mía	SONG004239	GRP0268		REL000008	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/	SRC0002-B0003-REL006	Colección 100 Exitos – Cuatro Grandes de la Música Tropical	Varios Artistas	Tropical	USB				5	59	Esta Noche es Mía	Alfredo Gutiérrez y Su Conjunto	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/#track-5	Discos Fuentes shop product page: release='Colección 100 Exitos – Cuatro Grandes de la Música Tropical', track='5', raw_track='Esta Noche es Mía'	high	staged_for_review
SRC0002-B0003-REC060	NEW	REC005585	Mata E Caña	SONG004240	GRP0265		REL000008	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/	SRC0002-B0003-REL006	Colección 100 Exitos – Cuatro Grandes de la Música Tropical	Varios Artistas	Tropical	USB				6	60	Mata E Caña	Calixto Ochoa y Su Conjunto	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/#track-6	Discos Fuentes shop product page: release='Colección 100 Exitos – Cuatro Grandes de la Música Tropical', track='6', raw_track='Mata E Caña'	high	staged_for_review
SRC0002-B0003-REC061	NEW	REC005586	Entre Rejas	SONG004241	GRP0266		REL000008	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/	SRC0002-B0003-REL006	Colección 100 Exitos – Cuatro Grandes de la Música Tropical	Varios Artistas	Tropical	USB				7	61	Entre Rejas	Lisandro Meza y Su Conjunto	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/#track-7	Discos Fuentes shop product page: release='Colección 100 Exitos – Cuatro Grandes de la Música Tropical', track='7', raw_track='Entre Rejas'	high	staged_for_review
SRC0002-B0003-REC062	NEW	REC005587	La Zenaida	SONG004242	GRP0267		REL000008	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/	SRC0002-B0003-REL006	Colección 100 Exitos – Cuatro Grandes de la Música Tropical	Varios Artistas	Tropical	USB				8	62	La Zenaida	Armando Hernández con el Combo Caribe	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/#track-8	Discos Fuentes shop product page: release='Colección 100 Exitos – Cuatro Grandes de la Música Tropical', track='8', raw_track='La Zenaida'	high	staged_for_review
SRC0002-B0003-REC063	NEW	REC005588	Dos Mujeres	SONG004243	GRP0268		REL000008	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/	SRC0002-B0003-REL006	Colección 100 Exitos – Cuatro Grandes de la Música Tropical	Varios Artistas	Tropical	USB				9	63	Dos Mujeres	Alfredo Gutiérrez y Su Conjunto	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/#track-9	Discos Fuentes shop product page: release='Colección 100 Exitos – Cuatro Grandes de la Música Tropical', track='9', raw_track='Dos Mujeres'	high	staged_for_review
SRC0002-B0003-REC064	NEW	REC005589	Los Sabanales	SONG004225	GRP0088		REL000008	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/	SRC0002-B0003-REL006	Colección 100 Exitos – Cuatro Grandes de la Música Tropical	Varios Artistas	Tropical	USB				10	64	Los Sabanales	Los Corraleros de Majagual	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/#track-10	Discos Fuentes shop product page: release='Colección 100 Exitos – Cuatro Grandes de la Música Tropical', track='10', raw_track='Los Sabanales'	high	staged_for_review
SRC0002-B0003-REC065	NEW	REC005590	Cosas Como Tu	SONG004244			REL000009	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-homenaje-a-tono-fuentes/	SRC0002-B0003-REL007	Colección 100 - Homenaje a Toño Fuentes	Toño Fuentes	Tropical	USB				1	65	Cosas Como Tu	Toño Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-homenaje-a-tono-fuentes/#track-1	Discos Fuentes shop product page: release='Colección 100 - Homenaje a Toño Fuentes', track='1', raw_track='Cosas Como Tu'	high	staged_for_review
SRC0002-B0003-REC066	NEW	REC005591	Huri	SONG004245			REL000009	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-homenaje-a-tono-fuentes/	SRC0002-B0003-REL007	Colección 100 - Homenaje a Toño Fuentes	Toño Fuentes	Tropical	USB				2	66	Huri	Toño Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-homenaje-a-tono-fuentes/#track-2	Discos Fuentes shop product page: release='Colección 100 - Homenaje a Toño Fuentes', track='2', raw_track='Huri'	high	staged_for_review
SRC0002-B0003-REC067	NEW	REC005592	La Cumparsita	SONG001886			REL000009	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-homenaje-a-tono-fuentes/	SRC0002-B0003-REL007	Colección 100 - Homenaje a Toño Fuentes	Toño Fuentes	Tropical	USB				3	67	La Cumparsita	Toño Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-homenaje-a-tono-fuentes/#track-3	Discos Fuentes shop product page: release='Colección 100 - Homenaje a Toño Fuentes', track='3', raw_track='La Cumparsita'	high	staged_for_review
SRC0002-B0003-REC068	NEW	REC005593	Mis Flores Negras	SONG004246			REL000009	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-homenaje-a-tono-fuentes/	SRC0002-B0003-REL007	Colección 100 - Homenaje a Toño Fuentes	Toño Fuentes	Tropical	USB				4	68	Mis Flores Negras	Toño Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-homenaje-a-tono-fuentes/#track-4	Discos Fuentes shop product page: release='Colección 100 - Homenaje a Toño Fuentes', track='4', raw_track='Mis Flores Negras'	high	staged_for_review
SRC0002-B0003-REC069	NEW	REC005594	Ojos Negros	SONG004247			REL000009	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-homenaje-a-tono-fuentes/	SRC0002-B0003-REL007	Colección 100 - Homenaje a Toño Fuentes	Toño Fuentes	Tropical	USB				5	69	Ojos Negros	Toño Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-homenaje-a-tono-fuentes/#track-5	Discos Fuentes shop product page: release='Colección 100 - Homenaje a Toño Fuentes', track='5', raw_track='Ojos Negros'	high	staged_for_review
SRC0002-B0003-REC070	NEW	REC005595	Perdón	SONG004248			REL000009	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-homenaje-a-tono-fuentes/	SRC0002-B0003-REL007	Colección 100 - Homenaje a Toño Fuentes	Toño Fuentes	Tropical	USB				6	70	Perdón	Toño Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-homenaje-a-tono-fuentes/#track-6	Discos Fuentes shop product page: release='Colección 100 - Homenaje a Toño Fuentes', track='6', raw_track='Perdón'	high	staged_for_review
SRC0002-B0003-REC071	NEW	REC005596	Prenda del Alma	SONG003157			REL000009	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-homenaje-a-tono-fuentes/	SRC0002-B0003-REL007	Colección 100 - Homenaje a Toño Fuentes	Toño Fuentes	Tropical	USB				7	71	Prenda del Alma	Toño Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-homenaje-a-tono-fuentes/#track-7	Discos Fuentes shop product page: release='Colección 100 - Homenaje a Toño Fuentes', track='7', raw_track='Prenda del Alma'	high	staged_for_review
SRC0002-B0003-REC072	NEW	REC005597	Prisionero de Tus Brazos	SONG004249			REL000009	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-homenaje-a-tono-fuentes/	SRC0002-B0003-REL007	Colección 100 - Homenaje a Toño Fuentes	Toño Fuentes	Tropical	USB				8	72	Prisionero de Tus Brazos	Toño Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-homenaje-a-tono-fuentes/#track-8	Discos Fuentes shop product page: release='Colección 100 - Homenaje a Toño Fuentes', track='8', raw_track='Prisionero de Tus Brazos'	high	staged_for_review
SRC0002-B0003-REC073	NEW	REC005598	Pueblito Viejo	SONG004250			REL000009	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-homenaje-a-tono-fuentes/	SRC0002-B0003-REL007	Colección 100 - Homenaje a Toño Fuentes	Toño Fuentes	Tropical	USB				9	73	Pueblito Viejo	Toño Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-homenaje-a-tono-fuentes/#track-9	Discos Fuentes shop product page: release='Colección 100 - Homenaje a Toño Fuentes', track='9', raw_track='Pueblito Viejo'	high	staged_for_review
SRC0002-B0003-REC074	NEW	REC005599	Quiéreme Mucho	SONG003309			REL000009	LBL000004	no_exact_title_artist_match	SRC0002	Discos Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-homenaje-a-tono-fuentes/	SRC0002-B0003-REL007	Colección 100 - Homenaje a Toño Fuentes	Toño Fuentes	Tropical	USB				10	74	Quiéreme Mucho	Toño Fuentes	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-homenaje-a-tono-fuentes/#track-10	Discos Fuentes shop product page: release='Colección 100 - Homenaje a Toño Fuentes', track='10', raw_track='Quiéreme Mucho'	high	staged_for_review
